date,DW_SW,DW_LW,Air_Temp,SPFH,Pa,Precip,WS_u,WS_v,Albedo,LE_model,RH,Site,Camera,ET,WY,Season
6/23/2007,337.150005,332.712505,301.8291712,0.004416667,87457.91667,0,3.787500056,0.116666668,0.181697951,4.580880012,0.170424984,Hunter,4,0.161705064,2007,2
6/23/2007,336.0833383,333.0708383,301.8916712,0.004495833,87429.58333,0,3.716666722,0.108333335,0.181697951,6.179777877,0.172790745,Hereford,5,0.218146159,2007,2
6/23/2007,338.8708384,334.7541717,301.6958378,0.004066667,88464.16667,0,3.520833386,-0.929166681,0.187744246,6.274227339,0.159968629,Contention,6,0.221480225,2007,2
6/23/2007,339.3958384,335.025005,301.6416712,0.0040125,88652.5,0,3.429166718,-1.175000018,0.187744246,6.683066508,0.158676549,St.David,7,0.235912248,2007,2
6/23/2007,337.4291717,335.762505,302.1250045,0.0041875,88172.91667,0,3.691666722,-0.508333341,0.165739165,5.378500389,0.160111152,Boquillas,8,0.189861064,2007,2
6/24/2007,341.6708384,325.9500049,300.8625045,0.003616667,88205,0,4.004166726,-1.170833351,0.16586364,6.388910113,0.14896752,Fairbank,1,0.225528527,2007,2
6/24/2007,341.8583384,326.2250049,301.0250045,0.003683333,87952.08333,0,4.195833396,-0.875000013,0.16586364,5.49082432,0.149837505,CharlestonMesquite,2,0.193826098,2007,2
6/24/2007,343.8125051,326.4166715,301.1625045,0.003733333,87748.33333,0,4.362500065,-0.583333342,0.18258918,6.777223764,0.150298978,Moson,3,0.239235999,2007,2
6/24/2007,340.5958384,327.4208382,301.4416712,0.0039375,87343.33333,0,4.300000064,-0.500000007,0.181882826,4.508154826,0.15522067,Hunter,4,0.159137865,2007,2
6/24/2007,339.5000051,328.1750049,301.5958378,0.004004167,87310.41667,0,4.237500063,-0.537500008,0.181882826,6.009430433,0.156369236,Hereford,5,0.212132894,2007,2
6/24/2007,342.7250051,325.0416715,300.6250045,0.003533333,88380,0,3.887500058,-1.35000002,0.187822945,6.625171803,0.147881024,Contention,6,0.233868565,2007,2
6/24/2007,343.3458384,325.4833382,300.6833378,0.003529167,88573.33333,0,3.779166723,-1.56666669,0.187822945,7.120306146,0.147520965,St.David,7,0.251346807,2007,2
6/24/2007,341.1833384,326.7125049,301.0791712,0.003679167,88077.5,0,4.129166728,-1.004166682,0.16586364,6.008915227,0.149404457,Boquillas,8,0.212114708,2007,2
6/25/2007,340.5958384,322.8875048,301.1666712,0.003041667,88398.33333,0,3.725000056,-0.825000012,0.166002099,5.447510748,0.123330294,Fairbank,1,0.192297129,2007,2
6/25/2007,340.7958384,323.7166715,301.5166712,0.003158333,88154.58333,0,3.895833391,-0.487500007,0.166002099,4.45295266,0.125109834,CharlestonMesquite,2,0.157189229,2007,2
6/25/2007,342.7458384,323.2708382,301.5458378,0.003208333,87961.25,0,4.054166727,-0.141666669,0.18266724,5.540851059,0.126595057,Moson,3,0.195592042,2007,2
6/25/2007,339.5708384,322.7083381,301.4541712,0.003379167,87564.16667,0,3.970833393,-0.020833334,0.182067697,4.068903182,0.133449451,Hunter,4,0.143632282,2007,2
6/25/2007,338.4791717,323.1416715,301.5416712,0.003416667,87532.08333,0,3.895833391,-0.045833334,0.182067697,5.429525907,0.134190548,Hereford,5,0.191662265,2007,2
6/25/2007,341.6250051,321.7000048,300.8291711,0.002945833,88570,0,3.595833387,-1.058333349,0.187901005,5.728676504,0.122078129,Contention,6,0.202222281,2007,2
6/25/2007,342.2333384,321.4000048,300.6875045,0.0028875,88757.5,0,3.479166719,-1.308333353,0.187901005,6.414537686,0.120920189,St.David,7,0.22643318,2007,2
6/25/2007,340.1125051,324.0125048,301.5125045,0.003133333,88277.91667,0,3.829166724,-0.633333343,0.166002099,4.980650351,0.124323542,Boquillas,8,0.175816957,2007,2
6/26/2007,335.7416717,336.950005,301.5791712,0.003666667,88622.91667,0,3.062500046,-1.462500022,0.166141194,5.469797236,0.145483857,Fairbank,1,0.193083842,2007,2
6/26/2007,336.0291717,337.7791717,301.9250045,0.003791667,88371.66667,0,3.175000047,-1.358333354,0.166141194,4.473414883,0.147010627,CharlestonMesquite,2,0.157911545,2007,2
6/26/2007,338.0041717,336.962505,301.8625045,0.003829167,88172.5,0,3.295833382,-1.266666686,0.1827453,5.724716062,0.148672327,Moson,3,0.202082477,2007,2
6/26/2007,335.0666717,335.5708383,301.7125045,0.003920833,87770.83333,0,3.208333381,-1.200000018,0.182252568,4.209600433,0.152873966,Hunter,4,0.148598895,2007,2
6/26/2007,334.0291716,335.7583383,301.7875045,0.0039625,87738.75,0,3.15833338,-1.195833351,0.182252568,5.635111395,0.153765533,Hereford,5,0.198919432,2007,2
6/26/2007,336.725005,335.3333383,301.1458378,0.00355,88793.75,0,2.979166711,-1.508333356,0.187993688,5.748477967,0.144762741,Contention,6,0.202921272,2007,2
6/26/2007,337.2958384,334.962505,300.9875045,0.003504167,88984.58333,0,2.90416671,-1.583333357,0.187993688,6.580092329,0.144541217,St.David,7,0.232277259,2007,2
6/26/2007,335.300005,338.075005,301.9083378,0.0037625,88494.58333,0,3.137500047,-1.412500021,0.166141194,5.100938396,0.146225081,Boquillas,8,0.180063125,2007,2
6/27/2007,336.8208384,343.0625051,302.2500045,0.00395,88618.33333,0,2.595833372,-1.229166685,0.166280289,4.759128161,0.150690163,Fairbank,1,0.167997224,2007,2
6/27/2007,337.1333384,343.5166718,302.5125045,0.004066667,88372.5,0,2.620833372,-1.175000018,0.166280289,3.939929284,0.152362578,CharlestonMesquite,2,0.139079504,2007,2
6/27/2007,339.1208384,342.8458384,302.5000045,0.004120833,88172.91667,0,2.641666706,-1.09583335,0.182808737,5.009848339,0.154155404,Moson,3,0.176847646,2007,2
6/27/2007,336.2208383,341.2750051,302.3291712,0.004208333,87782.91667,0,2.620833372,-0.995833348,0.182437439,3.870474385,0.158299632,Hunter,4,0.136627746,2007,2
6/27/2007,335.1541717,341.3458384,302.3583378,0.0042375,87751.66667,0,2.591666705,-0.975000015,0.182437439,5.02933389,0.159069426,Hereford,5,0.177535486,2007,2
6/27/2007,337.8166717,342.3000051,302.0083378,0.0038625,88790.41667,0,2.579166705,-1.258333352,0.188072383,4.936988934,0.14973558,Contention,6,0.174275709,2007,2
6/27/2007,338.437505,342.5666718,301.9791712,0.003816667,88978.75,0,2.541666705,-1.31250002,0.188072383,5.549066914,0.148525532,St.David,7,0.195882062,2007,2
6/27/2007,336.4041717,343.9000051,302.5166712,0.0040375,88494.16667,0,2.608333372,-1.200000018,0.166280289,4.383669502,0.151441332,Boquillas,8,0.154743533,2007,2
6/28/2007,333.112505,363.5666721,303.3125045,0.005754167,88472.08333,0,2.154166699,-1.737500026,0.166404761,4.935545842,0.206039647,Fairbank,1,0.174224768,2007,2
6/28/2007,333.387505,362.7583387,303.4625045,0.0058375,88221.25,0,2.187500033,-1.712500026,0.166404761,4.276384277,0.206631047,CharlestonMesquite,2,0.150956365,2007,2
6/28/2007,335.400005,359.7125054,303.1000045,0.005758333,88017.91667,0.100000001,2.2166667,-1.687500025,0.182886161,6.178213729,0.20766975,Moson,3,0.218090945,2007,2
6/28/2007,332.4666716,354.3291719,302.2875045,0.0056125,87620,0,2.162500032,-1.704166692,0.182622311,4.845524223,0.211239056,Hunter,4,0.171047005,2007,2
6/28/2007,331.4833383,353.8083386,302.2125045,0.0056125,87589.16667,0,2.129166698,-1.716666692,0.182622311,6.185668462,0.212090327,Hereford,5,0.218354097,2007,2
6/28/2007,334.0166716,364.8000054,303.3916712,0.00575,88644.16667,0,2.154166699,-1.720833359,0.188150443,4.731691788,0.205348544,Contention,6,0.16702872,2007,2
6/28/2007,334.6208383,366.2750055,303.5291712,0.005758333,88836.66667,0.300000004,2.137500032,-1.741666693,0.188150443,5.884480565,0.204461631,St.David,7,0.207722164,2007,2
6/28/2007,332.6666716,363.7750054,303.5250045,0.005845833,88344.16667,0,2.166666699,-1.720833359,0.166404761,4.639362749,0.20646745,Boquillas,8,0.163769505,2007,2
6/29/2007,335.7416717,348.2583385,302.2916712,0.004745833,88386.25,0,2.570833372,-2.100000031,0.16654322,5.07147651,0.18013839,Fairbank,1,0.179023121,2007,2
6/29/2007,335.987505,347.7375052,302.3541712,0.004820833,88142.08333,0.200000003,2.679166707,-2.100000031,0.16654322,5.079132759,0.181816155,CharlestonMesquite,2,0.179293386,2007,2
6/29/2007,337.9083384,345.5625051,302.0458378,0.004795833,87945.41667,0.300000004,2.750000041,-2.070833364,0.18296422,7.126119652,0.183745342,Moson,3,0.251552024,2007,2
6/29/2007,334.900005,342.5625051,301.5208378,0.004804167,87545,2.200000033,2.666666706,-2.079166698,0.182807182,14.4470459,0.188943503,Hunter,4,0.50998072,2007,2
6/29/2007,333.850005,342.4666718,301.4916712,0.004825,87514.16667,3.400000051,2.604166705,-2.058333364,0.182807182,25.59490281,0.190020762,Hereford,5,0.903500069,2007,2
6/29/2007,336.7416717,349.0625052,302.3958378,0.004725,88560,0,2.520833371,-2.075000031,0.188228503,4.847474916,0.178612649,Contention,6,0.171115865,2007,2
6/29/2007,337.2833384,350.4625052,302.6000045,0.0047375,88745,0,2.45833337,-2.091666698,0.188228503,5.736347977,0.177339184,St.David,7,0.202493084,2007,2
6/29/2007,335.275005,348.5791719,302.4458378,0.004829167,88264.58333,0.100000001,2.633333373,-2.100000031,0.16654322,5.144686484,0.181412324,Boquillas,8,0.181607433,2007,2
6/30/2007,336.525005,341.7333384,302.6458378,0.0038125,88477.91667,0,3.300000049,-2.67500004,0.166682319,3.31015132,0.141905355,Fairbank,1,0.116848342,2007,2
6/30/2007,336.7333384,340.8250051,302.6458378,0.003841667,88230.41667,0,3.425000051,-2.695833374,0.166682319,3.420390996,0.142590992,CharlestonMesquite,2,0.120739802,2007,2
6/30/2007,338.6708384,338.2333384,302.2416712,0.003775,88032.91667,0,3.558333386,-2.71250004,0.183042284,5.212795984,0.143132197,Moson,3,0.184011698,2007,2
6/30/2007,335.6541717,335.300005,301.7333378,0.0038,87628.33333,0,3.445833385,-2.708333374,0.182977434,9.353487173,0.147741795,Hunter,4,0.330178097,2007,2
6/30/2007,334.6208383,335.2208383,301.7291712,0.003825,87597.08333,0,3.370833384,-2.70000004,0.182977434,13.86043647,0.148697014,Hereford,5,0.489273407,2007,2
6/30/2007,337.5166717,342.8333384,302.8208378,0.003825,88648.33333,0,3.212500048,-2.620833372,0.188321189,2.927073834,0.141201727,Contention,6,0.103325706,2007,2
6/30/2007,338.1083384,344.1708385,303.0250045,0.003841667,88837.08333,0,3.13333338,-2.595833372,0.188321189,3.227104345,0.140445328,St.David,7,0.113916783,2007,2
6/30/2007,336.0291717,341.8208384,302.7750045,0.003854167,88354.58333,0,3.379166717,-2.683333373,0.166682319,3.237933638,0.142184949,Boquillas,8,0.114299057,2007,2
7/1/2007,318.3791714,323.7625048,303.3833379,0.0027375,88423.33333,0,3.979166726,-2.425000036,0.166821414,4.561746201,0.09756721,Fairbank,1,0.161029641,2007,3
7/1/2007,318.3666714,324.9875048,303.8166712,0.002825,88172.91667,0,4.141666728,-2.379166702,0.166821414,4.595963997,0.097920264,CharlestonMesquite,2,0.162237529,2007,3
7/1/2007,316.6583381,325.7666715,304.1458379,0.002916667,87965.41667,0,4.304166731,-2.320833368,0.183113986,6.011287521,0.098966649,Moson,3,0.21219845,2007,3
7/1/2007,317.1583381,323.5208382,303.5625045,0.002954167,87556.66667,0,4.145833395,-2.137500032,0.183161669,7.700898602,0.103183683,Hunter,4,0.271841721,2007,3
7/1/2007,316.8750047,323.4916715,303.4916712,0.0029875,87526.25,0,4.054166727,-2.062500031,0.183161669,10.22981884,0.104739334,Hereford,5,0.361112605,2007,3
7/1/2007,317.6708381,321.7416715,302.8250045,0.002633333,88600.83333,0,3.875000058,-2.43333337,0.188399885,4.374126054,0.097135171,Contention,6,0.15440665,2007,3
7/1/2007,317.6000047,320.9541714,302.5458378,0.0025625,88791.25,0,3.750000056,-2.48333337,0.188399885,1.909202658,0.09627514,St.David,7,0.067394854,2007,3
7/1/2007,318.9208381,324.8708382,303.7208379,0.002804167,88295,0,4.070833394,-2.391666702,0.166821414,4.723853218,0.097872001,Boquillas,8,0.166752019,2007,3
7/2/2007,314.7875047,330.8541716,302.9416712,0.003570833,88451.25,0,3.625000054,-1.829166694,0.166945886,1.93982463,0.130606781,Fairbank,1,0.068475809,2007,3
7/2/2007,315.008338,330.8166716,303.2291712,0.00365,88204.16667,0,3.812500057,-1.75833336,0.166945886,1.500498265,0.13092978,CharlestonMesquite,2,0.052967589,2007,3
7/2/2007,313.4791713,329.9250049,303.3208379,0.0036875,88010.41667,0,4.004166726,-1.691666692,0.183183144,1.606424935,0.131286122,Moson,3,0.0567068,2007,3
7/2/2007,314.3875047,329.2750049,303.4291712,0.003883333,87609.16667,0,3.837500057,-1.516666689,0.183346541,3.745272026,0.136768573,Hunter,4,0.132208103,2007,3
7/2/2007,314.133338,329.9458382,303.5958379,0.003983333,87575.41667,0,3.741666722,-1.475000022,0.183346541,8.147423042,0.138892811,Hereford,5,0.287604033,2007,3
7/2/2007,313.9416713,329.3541716,302.4250045,0.003445833,88620,0,3.487500052,-1.875000028,0.188477944,2.715191972,0.130125065,Contention,6,0.095846277,2007,3
7/2/2007,313.7291713,329.1791716,302.2125045,0.003375,88809.58333,0,3.354166717,-1.916666695,0.188477944,3.634314865,0.129314648,St.David,7,0.128291315,2007,3
7/2/2007,315.4250047,331.2083383,303.1916712,0.003633333,88330,0,3.737500056,-1.791666693,0.166945886,1.530281513,0.130801527,Boquillas,8,0.054018937,2007,3
7/3/2007,314.658338,338.3458384,303.5083379,0.004525,88479.58333,0,4.233333396,-1.812500027,0.167084345,1.959400778,0.160216436,Fairbank,1,0.069166847,2007,3
7/3/2007,314.820838,337.6291717,303.6541712,0.004616667,88235,0,4.341666731,-1.762500026,0.167084345,1.855309336,0.161643484,CharlestonMesquite,2,0.06549242,2007,3
7/3/2007,313.2375047,336.175005,303.5750045,0.004654167,88036.25,0,4.454166733,-1.712500026,0.183261204,2.552027089,0.163334077,Moson,3,0.090086556,2007,3
7/3/2007,314.0625047,334.875005,303.5291712,0.004841667,87640.83333,0,4.291666731,-1.525000023,0.183531412,4.143876961,0.169599359,Hunter,4,0.146278857,2007,3
7/3/2007,313.820838,335.1916717,303.6166712,0.004933333,87609.58333,0,4.216666729,-1.487500022,0.183531412,4.983630399,0.171878165,Hereford,5,0.175922153,2007,3
7/3/2007,313.8166713,337.9166717,303.2583379,0.0044375,88652.5,0,4.154166729,-1.862500028,0.188570627,2.30908704,0.15971755,Contention,6,0.081510772,2007,3
7/3/2007,313.6291713,338.5791717,303.2291712,0.0044,88837.91667,0,4.083333394,-1.904166695,0.188570627,2.844416112,0.158967197,St.David,7,0.100407889,2007,3
7/3/2007,315.295838,338.2958384,303.6583379,0.004583333,88356.66667,0,4.300000064,-1.79583336,0.167084345,1.763735167,0.160659008,Boquillas,8,0.062259851,2007,3
7/4/2007,318.3375047,329.7541716,304.0125045,0.003491667,88292.08333,0,2.43333337,-2.108333365,0.16722344,4.177810937,0.119832716,Fairbank,1,0.147476726,2007,3
7/4/2007,318.3833381,329.9125049,304.3583379,0.0035875,88047.91667,0,2.512500037,-2.354166702,0.16722344,4.339481508,0.120364804,CharlestonMesquite,2,0.153183697,2007,3
7/4/2007,316.7375047,329.7833382,304.6000045,0.003654167,87854.58333,0,2.591666705,-2.604166705,0.183339264,5.605121613,0.120648626,Moson,3,0.197860793,2007,3
7/4/2007,317.3916714,328.1750049,304.5041712,0.003720833,87455.41667,0,2.45833337,-2.44583337,0.183716283,5.742292446,0.122965132,Hunter,4,0.202702923,2007,3
7/4/2007,317.1458381,328.3083382,304.5458379,0.0037625,87419.58333,0,2.400000036,-2.320833368,0.183716283,6.337834951,0.123994646,Hereford,5,0.223725574,2007,3
7/4/2007,317.5250047,328.4375049,303.5500045,0.0033875,88461.25,0,2.375000035,-1.900000028,0.1886347,4.015754742,0.11962794,Contention,6,0.141756142,2007,3
7/4/2007,317.4291714,328.4583382,303.3833379,0.003329167,88647.08333,0,2.316666701,-1.708333359,0.1886347,4.789284041,0.118955057,St.David,7,0.169061727,2007,3
7/4/2007,318.8750048,330.2458383,304.2916712,0.0035625,88172.5,0,2.47083337,-2.2416667,0.16722344,4.274263197,0.120154175,Boquillas,8,0.150881491,2007,3
7/5/2007,293.2583377,356.2375053,303.5916712,0.004470833,88381.66667,0,-1.379166687,-0.68750001,0.167362534,1.703284531,0.157364238,Fairbank,1,0.060125944,2007,3
7/5/2007,294.3458377,355.491672,303.3833379,0.004633333,88140.41667,0,-1.225000018,-0.633333343,0.167362534,2.756191077,0.164608209,CharlestonMesquite,2,0.097293545,2007,3
7/5/2007,293.7000044,354.891672,303.2291712,0.0048,87945.83333,0,-1.041666682,-0.587500009,0.183417324,4.435964673,0.171677342,Moson,3,0.156589553,2007,3
7/5/2007,297.4916711,350.5500052,302.1791712,0.004825,87554.58333,0,-1.045833349,-0.362500005,0.183901154,5.898588572,0.182614342,Hunter,4,0.208220177,2007,3
7/5/2007,298.0083378,350.3208386,302.1000045,0.004854167,87522.5,0,-1.087500016,-0.300000004,0.183901154,6.288102104,0.18450146,Hereford,5,0.221970004,2007,3
7/5/2007,291.979171,356.0833386,303.6083379,0.004325,88550,0,-1.441666688,-0.716666677,0.188726746,1.331752379,0.152374482,Contention,6,0.047010859,2007,3
7/5/2007,291.529171,357.4083387,303.9458379,0.004270833,88735.41667,0,-1.570833357,-0.741666678,0.188726746,5.131973603,0.147875774,St.David,7,0.181158668,2007,3
7/5/2007,294.3166711,356.054172,303.5083379,0.0045625,88262.08333,0,-1.279166686,-0.65000001,0.167362534,2.341585587,0.161147089,Boquillas,8,0.082657971,2007,3
7/6/2007,279.1041708,376.9750056,302.4625045,0.006079167,88602.08333,5.100000076,-2.850000042,0.970833348,0.167501629,41.60956609,0.229020645,Fairbank,1,1.468817683,2007,3
7/6/2007,282.9875042,376.1250056,302.2583378,0.006204167,88363.33333,10.20000015,-2.92916671,1.004166682,0.167501629,108.4807027,0.235889577,CharlestonMesquite,2,3.829368807,2007,3
7/6/2007,285.3333376,374.8250056,301.9541712,0.006291667,88172.08333,7.600000113,-3.012500045,1.012500015,0.18348076,75.22969474,0.242975173,Moson,3,2.655608224,2007,3
7/6/2007,293.2458377,370.1416722,301.1916712,0.006304167,87784.16667,2.300000034,-3.070833379,0.883333346,0.184071403,17.5709515,0.253465942,Hunter,4,0.620254588,2007,3
7/6/2007,294.2875044,369.8125055,301.1833378,0.00635,87752.08333,2.100000031,-3.066666712,0.825000012,0.184071403,16.5893505,0.255340458,Hereford,5,0.585604073,2007,3
7/6/2007,275.8666708,378.3000056,302.8083378,0.0060625,88767.5,3.100000046,-2.754166708,0.950000014,0.188805442,19.65491376,0.224263696,Contention,6,0.693818456,2007,3
7/6/2007,273.2875041,379.9541723,303.1833379,0.006079167,88954.16667,2.300000034,-2.704166707,0.937500014,0.188805442,14.26158952,0.220505445,St.David,7,0.50343411,2007,3
7/6/2007,281.7041709,376.7000056,302.3791712,0.006158333,88484.58333,7.300000109,-2.900000043,0.995833348,0.167501629,71.04884698,0.232822657,Boquillas,8,2.508024298,2007,3
7/7/2007,291.054171,376.4083389,301.4291712,0.007391666,88549.58333,0.400000006,-2.062500031,0.854166679,0.167640728,23.57348987,0.295628718,Fairbank,1,0.832144192,2007,3
7/7/2007,289.8583377,374.7500056,301.2708378,0.007508333,88306.66667,0,-2.070833364,0.862500013,0.167640728,36.61140984,0.302268022,CharlestonMesquite,2,1.292382767,2007,3
7/7/2007,287.2958376,373.1083389,301.1000045,0.007604166,88109.58333,0.300000004,-2.075000031,0.850000013,0.183558188,31.81434924,0.308525824,Moson,3,1.123046528,2007,3
7/7/2007,285.7000043,370.0500055,300.8208378,0.007770833,87708.75,0.900000013,-2.075000031,0.787500012,0.184255642,18.00739849,0.319056016,Hunter,4,0.635661167,2007,3
7/7/2007,284.9833376,370.0208388,300.8833378,0.007841666,87677.08333,0.70000001,-2.075000031,0.766666678,0.184255642,15.70512007,0.320664684,Hereford,5,0.554390739,2007,3
7/7/2007,291.0458377,377.6750056,301.6208378,0.007345833,88717.91667,0.70000001,-2.058333364,0.845833346,0.188898128,18.78140321,0.291064482,Contention,6,0.662983533,2007,3
7/7/2007,291.6708377,379.683339,301.9166712,0.007366666,88908.33333,0.600000009,-2.050000031,0.858333346,0.188898128,16.29834012,0.287495152,St.David,7,0.575331406,2007,3
7/7/2007,290.8750043,375.7000056,301.3750045,0.007475,88426.25,0.200000003,-2.058333364,0.862500013,0.167640728,29.57717,0.299495877,Boquillas,8,1.044074101,2007,3
7/8/2007,301.2083378,377.7625056,301.3000045,0.0078875,88323.75,2.500000037,3.254166715,-0.591666675,0.1677652,40.55959945,0.317050147,Fairbank,1,1.431753861,2007,3
7/8/2007,300.9333378,376.1166723,300.9916712,0.007904166,88082.08333,1.700000025,3.287500049,-0.462500007,0.1677652,40.20051918,0.32264819,CharlestonMesquite,2,1.419078327,2007,3
7/8/2007,299.0375045,374.2541722,300.6250045,0.007883333,87888.75,3.200000048,3.320833383,-0.329166672,0.183636248,55.9354318,0.328108169,Moson,3,1.974520742,2007,3
7/8/2007,298.5375044,370.8541722,299.8500045,0.007904166,87507.08333,4.500000067,3.112500046,-0.029166667,0.184440513,58.71074341,0.342927881,Hunter,4,2.072489242,2007,3
7/8/2007,298.1083378,370.8583389,299.7916711,0.007970833,87477.91667,4.800000072,3.037500045,0.050000001,0.184440513,59.77863121,0.346904968,Hereford,5,2.110185682,2007,3
7/8/2007,300.7000045,378.8666723,301.5625045,0.007904166,88490.83333,1.900000028,3.254166715,-0.725000011,0.188976824,29.26106488,0.313455517,Contention,6,1.03291559,2007,3
7/8/2007,300.8291711,380.670839,301.9458378,0.00795,88675,1.700000025,3.225000048,-0.833333346,0.188976824,25.0738155,0.30891922,St.David,7,0.885105687,2007,3
7/8/2007,301.5791712,377.0416723,301.1583378,0.007925,88198.33333,2.200000033,3.275000049,-0.516666674,0.1677652,41.9876291,0.32076463,Boquillas,8,1.482163307,2007,3
7/9/2007,296.4166711,385.0666724,301.7416712,0.010416666,88335.83333,0,4.616666735,0.845833346,0.167903659,19.98225488,0.408064671,Fairbank,1,0.705373597,2007,3
7/9/2007,296.3916711,383.9541724,301.3666712,0.0104875,88085.83333,0,4.875000073,1.237500018,0.167903659,20.22565303,0.418782905,CharlestonMesquite,2,0.713965552,2007,3
7/9/2007,294.8083377,382.7791724,300.9958378,0.0105375,87887.5,0,5.141666743,1.633333358,0.183714308,26.87986787,0.42908543,Moson,3,0.948859336,2007,3
7/9/2007,295.0333377,381.9541724,300.3958378,0.010808333,87497.5,0,4.975000074,1.941666696,0.184625384,25.05175181,0.453951236,Hunter,4,0.884326839,2007,3
7/9/2007,294.7291711,382.3500057,300.3708378,0.010916666,87467.5,0,4.870833406,1.962500029,0.184625384,24.37919287,0.45902227,Hereford,5,0.860585508,2007,3
7/9/2007,295.6833377,385.7916724,302.0250045,0.0103875,88507.08333,0,4.425000066,0.512500008,0.189054884,17.317682,0.401011322,Contention,6,0.611314175,2007,3
7/9/2007,295.6291711,387.4916724,302.4833378,0.010466666,88695.83333,0,4.237500063,0.225000003,0.189054884,17.03266057,0.394249779,St.David,7,0.601252918,2007,3
7/9/2007,296.9291711,384.6083391,301.5541712,0.0104625,88210.41667,0,4.766666738,1.066666683,0.167903659,22.11009816,0.413798665,Boquillas,8,0.780486465,2007,3
7/10/2007,276.2041708,386.6458391,301.5208378,0.0099,88411.66667,0,3.500000052,0.362500005,0.168042754,14.33459268,0.393212479,Fairbank,1,0.506011122,2007,3
7/10/2007,276.0458374,384.4625057,301.1125045,0.009916666,88165,0,3.504166719,0.666666677,0.168042754,14.53887954,0.402308631,CharlestonMesquite,2,0.513222448,2007,3
7/10/2007,274.5875041,382.270839,300.6958378,0.009920833,87968.33333,0,3.529166719,0.975000015,0.183792367,19.09079546,0.411559572,Moson,3,0.67390508,2007,3
7/10/2007,275.0833374,379.2125057,300.0666711,0.0101375,87576.25,0.300000004,3.366666717,1.183333351,0.184810256,18.41753813,0.43454743,Hunter,4,0.650139096,2007,3
7/10/2007,275.1291708,379.3750057,300.0708378,0.010266666,87545,0.300000004,3.312500049,1.191666684,0.184810256,17.28256134,0.439818474,Hereford,5,0.610074415,2007,3
7/10/2007,275.5375041,388.2291725,301.8750045,0.0099375,88580.41667,0,3.475000052,0.116666668,0.189147566,13.3935973,0.387337942,Contention,6,0.472793985,2007,3
7/10/2007,275.3291708,390.6666725,302.3750045,0.0100375,88770.41667,0,3.462500052,-0.104166668,0.189147566,13.95070329,0.380797165,St.David,7,0.492459826,2007,3
7/10/2007,276.6125041,385.6041724,301.3041712,0.0099125,88288.75,0,3.504166719,0.554166675,0.168042754,16.6192127,0.398192768,Boquillas,8,0.586658208,2007,3
7/11/2007,250.3125037,384.5166724,301.4416712,0.009395833,88489.16667,0.200000003,2.2166667,-1.36250002,0.168181849,11.9352585,0.375253386,Fairbank,1,0.421314625,2007,3
7/11/2007,249.6083371,381.870839,301.2166712,0.009383333,88244.58333,0.100000001,2.275000034,-1.316666686,0.168181849,11.58376756,0.378689014,CharlestonMesquite,2,0.408906995,2007,3
7/11/2007,247.620837,379.345839,300.9791712,0.009379166,88047.08333,0.100000001,2.341666702,-1.266666686,0.183870427,15.20592711,0.382987345,Moson,3,0.536769227,2007,3
7/11/2007,250.8291704,374.3875056,300.4250045,0.009366666,87655.83333,0.70000001,2.250000034,-1.054166682,0.184995127,17.06994305,0.393433778,Hunter,4,0.60256899,2007,3
7/11/2007,251.6416704,374.1750056,300.4416711,0.0094375,87626.25,0.300000004,2.2166667,-0.979166681,0.184995127,13.466763,0.395884978,Hereford,5,0.475376734,2007,3
7/11/2007,250.2125037,386.4208391,301.6666712,0.00945,88662.5,0,2.191666699,-1.400000021,0.189226262,10.78445024,0.373200721,Contention,6,0.380691093,2007,3
7/11/2007,250.8250037,388.9958391,302.0250045,0.009529166,88850.83333,0.400000006,2.154166699,-1.433333355,0.189226262,13.34959377,0.369303961,St.David,7,0.47124066,2007,3
7/11/2007,250.3166704,383.3000057,301.3500045,0.009408333,88367.5,0.400000006,2.2541667,-1.32500002,0.168181849,15.14053234,0.377260312,Boquillas,8,0.534460791,2007,3
7/12/2007,270.812504,385.9458391,301.3375045,0.008670833,88553.75,1.600000024,1.020833349,-2.358333368,0.168320944,20.61856439,0.348676283,Fairbank,1,0.727835323,2007,3
7/12/2007,272.6250041,382.970839,301.0708378,0.008725,88305.41667,0.70000001,1.058333349,-2.48333337,0.168320944,14.34193287,0.355397847,CharlestonMesquite,2,0.50627023,2007,3
7/12/2007,272.8583374,379.7125057,300.7166711,0.008720833,88105,0.600000009,1.09583335,-2.600000039,0.183933864,17.74359612,0.361895258,Moson,3,0.626348943,2007,3
7/12/2007,275.7208374,376.6291723,300.1625045,0.008758333,87706.25,0.900000013,0.970833348,-2.370833369,0.185179998,20.11536608,0.37385677,Hunter,4,0.710072423,2007,3
7/12/2007,275.5208374,377.2250056,300.2041711,0.008858333,87674.58333,1.800000027,0.925000014,-2.2291667,0.185179998,23.86708259,0.37705703,Hereford,5,0.842508015,2007,3
7/12/2007,269.0958373,388.9458391,301.7625045,0.008779166,88725.41667,0.300000004,1.033333349,-2.237500033,0.189304322,11.80503314,0.345012659,Contention,6,0.41671767,2007,3
7/12/2007,268.2541707,392.0708392,302.1916712,0.00885,88917.91667,0.200000003,1.012500015,-2.150000032,0.189304322,13.73440303,0.339918257,St.David,7,0.484824427,2007,3
7/12/2007,272.2541707,384.4500057,301.2083378,0.008729166,88428.33333,1.700000025,1.045833349,-2.425000036,0.168320944,24.85981499,0.353194906,Boquillas,8,0.877551469,2007,3
