site_no,datetime,height_abv_lowest_ft,dec_lat_va,dec_long_va,dist_to_stream_km
312716110063201,2007-06-15,4.729999999999563,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-07-19,4.0,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-08-15,5.529999999999745,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-09-19,4.469999999999345,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-10-25,4.449999999999818,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-11-19,4.6599999999998545,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-12-18,4.609999999999673,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-01-18,4.630000000000109,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-02-21,4.729999999999563,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-03-25,4.899999999999636,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-04-17,4.799999999999272,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-07-03,3.7399999999997817,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-09-25,3.7299999999995634,31.45451944,-110.1097,0.002652609910127056
312716110063201,2008-12-10,3.6700000000000728,31.45451944,-110.1097,0.002652609910127056
312716110063201,2009-06-10,3.1099999999996726,31.45451944,-110.1097,0.002652609910127056
312716110063201,2009-07-14,2.889999999999418,31.45451944,-110.1097,0.002652609910127056
312716110063201,2009-08-25,2.969999999999345,31.45451944,-110.1097,0.002652609910127056
312716110063201,2009-09-23,2.630000000000109,31.45451944,-110.1097,0.002652609910127056
312716110063201,2009-11-10,2.9799999999995634,31.45451944,-110.1097,0.002652609910127056
312716110063201,2010-01-19,3.630000000000109,31.45451944,-110.1097,0.002652609910127056
312716110063201,2010-02-16,1.6899999999995998,31.45451944,-110.1097,0.002652609910127056
312716110063201,2010-06-24,2.6899999999996,31.45451944,-110.1097,0.002652609910127056
312716110063201,2010-07-15,2.3299999999999272,31.45451944,-110.1097,0.002652609910127056
312716110063201,2010-12-30,4.489999999999782,31.45451944,-110.1097,0.002652609910127056
312716110063201,2011-07-20,3.5,31.45451944,-110.1097,0.002652609910127056
312716110063201,2011-09-22,2.899999999999636,31.45451944,-110.1097,0.002652609910127056
312716110063201,2012-03-20,3.3599999999996726,31.45451944,-110.1097,0.002652609910127056
312716110063201,2012-06-18,2.639999999999418,31.45451944,-110.1097,0.002652609910127056
312716110063201,2012-09-12,6.199999999999818,31.45451944,-110.1097,0.002652609910127056
312716110063201,2013-05-29,3.4399999999996,31.45451944,-110.1097,0.002652609910127056
312716110063201,2013-07-01,2.519999999999527,31.45451944,-110.1097,0.002652609910127056
312716110063201,2013-10-30,3.969999999999345,31.45451944,-110.1097,0.002652609910127056
312716110063201,2014-01-07,4.279999999999745,31.45451944,-110.1097,0.002652609910127056
312716110063201,2014-04-02,4.219999999999345,31.45451944,-110.1097,0.002652609910127056
312716110063201,2014-06-25,3.369999999999891,31.45451944,-110.1097,0.002652609910127056
312716110063201,2014-11-03,5.389999999999418,31.45451944,-110.1097,0.002652609910127056
312716110063201,2015-01-14,5.549999999999272,31.45451944,-110.1097,0.002652609910127056
312716110063201,2015-04-15,5.5,31.45451944,-110.1097,0.002652609910127056
312716110063201,2015-07-14,4.849999999999454,31.45451944,-110.1097,0.002652609910127056
312716110063201,2015-10-07,5.079999999999927,31.45451944,-110.1097,0.002652609910127056
312716110063201,2016-01-20,5.630000000000109,31.45451944,-110.1097,0.002652609910127056
312716110063201,2016-04-19,5.6599999999998545,31.45451944,-110.1097,0.002652609910127056
312716110063201,2016-06-28,4.369999999999891,31.45451944,-110.1097,0.002652609910127056
312716110063201,2016-10-19,4.979999999999563,31.45451944,-110.1097,0.002652609910127056
312716110063201,2017-01-18,5.649999999999636,31.45451944,-110.1097,0.002652609910127056
312716110063201,2017-04-25,5.25,31.45451944,-110.1097,0.002652609910127056
