site,camera,date,prcp,vpd,tmax,tmin,fp,et,dtgw,year,fp_obs,is_test_mask,is_tune_mask,is_train,is_fit
Contention,6.0,2007-08-02,11.85,1.0615796790022975,30.26,18.91,1.0,4.545023143,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-03,0.0,0.9366470070565334,30.22,20.6,,2.474652239,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-08-04,13.43,0.803857493571241,29.1,20.57,1.0,2.131747618,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-05,13.54,0.5470561295430745,26.47,20.17,1.0,2.969319009,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-06,13.3,0.5602225522269588,25.55,18.69,,2.552132889,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-08-07,4.44,0.8837713374588381,28.89,19.13,1.0,3.935084764,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-08,0.0,1.4079763051468084,31.93,17.71,1.0,2.668458053,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-09,0.0,1.2239218228762985,32.0,19.8,,1.831120459,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-08-10,0.0,1.3214209243934198,32.47,19.47,1.0,1.685959578,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-11,0.0,1.57099023294968,33.81,19.35,1.0,1.132059847,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-12,0.0,1.9168741445646076,36.0,19.94,1.0,0.895322646,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-13,0.0,1.8165271748344625,35.89,20.68,1.0,0.713125875,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-14,0.0,1.8087134564510856,34.81,18.64,1.0,0.595306075,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-15,0.0,1.7028912193100445,34.38,19.14,,0.506058358,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-08-16,0.0,1.8727578689311968,35.19,18.89,1.0,0.435890012,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-17,0.0,1.9591995191894425,35.59,18.73,1.0,0.385127182,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-18,0.0,1.7065911102469498,35.08,20.39,1.0,0.839229746,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-19,0.0,1.311280555390875,33.6,21.61,,0.603138322,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-08-20,0.0,1.4102246537012877,33.64,20.61,1.0,0.480705567,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-21,0.0,1.657326878461563,35.12,20.88,1.0,0.429650662,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-22,0.0,1.8111673139347424,35.67,20.35,1.0,0.415235096,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-23,0.0,1.8032194745801928,35.6,20.25,,0.462150843,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-08-24,0.0,1.5027769635562889,34.01,20.21,,0.436271984,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-08-25,0.0,1.1879718005132265,31.57,19.49,1.0,0.496137105,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-26,2.41,1.289891015601638,32.52,19.86,1.0,0.454452463,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-27,0.0,1.536051077587175,33.55,18.89,,0.554675405,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-08-28,2.31,1.7668947879525572,35.29,18.88,1.0,0.577558882,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-29,0.0,1.9297883738971384,35.95,19.12,,0.639408914,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-08-30,2.58,1.569063734408068,34.84,20.68,1.0,0.772951023,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-08-31,0.0,1.7349263596909608,34.97,19.07,,0.629360623,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-09-01,0.0,1.6407051192456787,34.86,19.74,1.0,0.783228685,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-02,0.0,1.5231485047924551,33.29,18.04,1.0,0.835583666,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-03,0.0,1.65031360345272,33.35,16.53,,0.64333788,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-09-04,0.0,1.800726967406122,33.96,15.74,,0.52207851,3.1841440000000003,2007,0.0,True,False,False,False
Contention,6.0,2007-09-05,1.56,1.4265751293784077,32.57,17.96,,0.436298971,3.1841440000000003,2007,0.0,True,False,False,False
Contention,6.0,2007-09-06,4.48,1.081012918991707,29.92,17.99,0.0,0.637254155,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-07,0.0,0.998552500860733,29.42,18.35,1.0,2.233281571,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-08,0.0,1.5978324232327537,33.45,17.22,1.0,1.481877971,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-09,18.15,1.600550498105687,33.99,18.41,,3.55028713,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-09-10,0.0,1.5565506052390212,32.56,15.81,,3.115360297,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-09-11,0.0,1.370852371756767,32.07,17.77,1.0,1.826567004,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-12,0.0,1.6624979575199488,33.37,15.95,1.0,1.437370848,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-13,0.0,1.791857727138789,34.72,17.14,1.0,1.015399957,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-14,0.0,1.9728769539034805,35.57,16.35,1.0,0.674083331,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-15,0.0,1.6200742410979707,34.4,19.03,1.0,0.540552072,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-16,9.99,1.3105145134219578,31.52,17.56,1.0,0.554846428,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-17,0.0,1.1144897159167293,29.15,15.95,,5.208952682,3.1841440000000003,2007,1.0,False,True,False,True
Contention,6.0,2007-09-18,0.0,1.2046874957862237,29.97,16.09,1.0,1.938402891,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-19,0.0,1.3141145426342078,30.64,15.63,,1.158433448,3.1841440000000003,2007,1.0,True,False,False,False
Contention,6.0,2007-09-20,0.0,1.2337392892441688,30.28,16.23,1.0,0.770983409,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-21,0.0,1.3416483166489486,30.85,15.6,1.0,0.584876453,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-22,0.0,1.1900455019017206,31.34,19.04,1.0,0.536469226,3.1841440000000003,2007,1.0,False,False,True,True
Contention,6.0,2007-09-23,0.0,0.9556235920795512,29.42,18.98,0.0,0.386227502,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-24,0.0,1.251663079644808,29.32,13.8,0.0,0.380061027,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-25,0.0,1.4493267542276205,30.26,12.08,0.0,0.323607568,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-26,0.0,1.6377506250377465,31.91,12.58,0.0,0.292389918,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-27,0.0,1.7492065697436756,32.81,12.82,0.0,0.249468852,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-28,0.0,1.5697043695959385,32.09,14.41,0.0,0.266365004,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-29,0.0,1.3475981089116558,31.5,16.92,0.0,0.271812567,3.1841440000000003,2007,0.0,False,False,True,True
Contention,6.0,2007-09-30,4.09,1.3669860676413406,30.92,15.31,,0.219137613,3.1841440000000003,2007,0.0,False,True,False,True
Contention,6.0,2007-10-01,3.38,0.938042380653817,28.42,17.5,0.0,0.570843116,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-02,0.0,1.0661405088076954,28.97,16.42,0.0,0.530267842,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-03,0.0,1.304490117210888,30.96,16.48,0.0,1.317082694,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-04,0.0,1.3651213306000365,31.27,16.14,0.0,0.915935042,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-05,0.0,1.0765924539550331,29.42,17.13,0.0,0.569485583,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-06,0.0,0.963009593533854,26.62,13.65,0.0,0.39346129,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-07,0.0,1.1655828094778355,25.5,5.97,0.0,0.293379599,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-08,0.0,1.6003607626350094,30.33,8.7,0.0,0.289794629,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-09,0.0,1.6663586886104058,32.75,14.29,0.0,0.318165652,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-10,0.0,1.7060500138432737,32.98,14.15,0.0,0.268718173,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-11,0.0,1.880507638055713,32.96,10.37,0.0,0.211281898,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-12,0.0,1.7160284432353152,31.82,10.58,0.0,0.223186545,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-13,0.0,1.179976747878368,27.61,11.26,0.0,0.231229173,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-14,0.0,1.0415375782645429,24.76,7.56,,0.158925559,3.514344,2007,0.0,True,False,False,False
Contention,6.0,2007-10-15,0.0,1.202980981223075,26.43,7.58,0.0,0.128488711,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-16,0.0,1.0525730957970776,25.81,9.91,,0.186470358,3.514344,2007,0.0,False,True,False,True
Contention,6.0,2007-10-17,0.0,0.9458141796190424,24.52,9.5,,0.160590738,3.514344,2007,0.0,True,False,False,False
Contention,6.0,2007-10-18,0.0,1.1090783310155945,25.09,6.5,,0.13497827,3.514344,2007,0.0,False,True,False,True
Contention,6.0,2007-10-19,0.0,1.616832921453925,30.03,7.22,0.0,0.111388972,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-20,0.0,1.6535775001947215,31.68,11.57,,0.130316896,3.514344,2007,0.0,True,False,False,False
Contention,6.0,2007-10-21,0.0,1.175574823093239,27.04,9.94,0.0,0.149694459,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-22,0.0,0.773096596429434,21.1,6.34,0.0,0.122179888,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-23,0.0,1.1070023194360483,24.96,6.18,0.0,0.12136922,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-24,0.0,1.1231372767084096,26.9,10.84,,0.139959709,3.514344,2007,0.0,False,True,False,True
Contention,6.0,2007-10-25,0.0,1.3950413793722665,28.55,8.55,,0.109983998,3.514344,2007,0.0,True,False,False,False
Contention,6.0,2007-10-26,0.0,1.4364612338787566,28.86,8.39,0.0,0.095699929,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-27,0.0,1.5590106140258946,29.95,9.21,0.0,0.086097644,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-28,0.0,1.4507796008638063,29.59,10.33,0.0,0.114168725,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-29,0.0,1.3492145319886018,27.89,8.61,0.0,0.116246074,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-30,0.0,1.4739275341065396,28.64,8.96,0.0,0.092514733,3.514344,2007,0.0,False,False,True,True
Contention,6.0,2007-10-31,0.0,1.422850667621048,27.85,8.62,,0.088679366,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-01,0.0,1.5379318260039931,28.1,7.69,,0.05649793,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-02,0.0,1.570840270843804,28.23,7.06,,0.057379535,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-03,0.0,1.5893979514394982,27.95,7.41,,0.056319969,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-04,0.0,1.7379122628206625,28.6,8.16,,0.069437666,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-05,0.0,1.8713634436012063,28.72,8.24,,0.047284203,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-06,0.0,1.8384141931023388,28.26,9.01,,0.07602457,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-07,0.0,1.827150376693197,28.22,9.08,,0.066711061,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-08,0.0,1.853888125694604,28.39,8.69,,0.035424301,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-09,0.0,1.7936834433780535,27.9,8.23,,0.038681321,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-10,0.0,1.650798189772028,26.94,8.73,,0.03827398,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-11,0.0,1.6184497705875964,26.37,7.06,,0.049086606,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-12,0.0,1.335169115191467,23.95,6.78,,0.04427716,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-13,0.0,1.6071108368852924,26.35,7.03,,0.042595192,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-14,0.0,1.522081589213876,26.15,8.96,,0.037473515,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-15,0.0,0.8457844319697272,21.64,10.73,,0.0471353,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-16,0.0,1.1114922495129198,21.95,6.39,,0.114359993,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-17,0.0,1.4329402666023023,24.84,6.22,,0.083719194,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-18,0.0,1.6467421063171366,26.62,5.83,,0.067807786,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-19,0.0,1.7074911601888407,27.23,6.33,,0.049060909,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-20,0.0,1.595973340955747,26.52,7.19,,0.061185746,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-21,0.0,1.3265086125122203,24.42,7.61,,0.057405532,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-22,0.0,1.0670148708108096,23.37,10.34,,0.058374633,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-23,8.81,0.6329594688041025,18.64,6.43,,0.035090769,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-24,11.32,0.3798591726593686,13.39,3.36,,1.107580312,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-25,0.0,0.5730902516787112,14.21,-1.34,,0.970038674,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-26,0.0,0.5906510486702243,15.22,0.47,,0.436651617,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-27,0.0,0.8383409732550997,18.78,1.61,,0.764426455,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-28,0.0,0.7986615993092908,19.69,5.13,,0.46168505,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-29,1.47,0.4274424026870971,17.99,9.76,,1.266686819,3.514344,2007,,False,False,False,False
Contention,6.0,2007-11-30,13.55,0.3115880711941954,16.88,10.87,,0.772043065,3.514344,2007,,False,False,False,False
Contention,6.0,2007-12-01,14.79,0.25500669495586,15.5,10.29,,2.140324295,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-02,0.0,0.5213477140915198,16.25,3.87,,0.605718928,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-03,0.0,0.8699135721300317,20.35,1.84,,0.875671583,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-04,0.0,1.286327284284241,24.99,2.18,,0.663508607,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-05,0.0,1.3346598143791146,25.79,3.64,,0.151248146,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-06,0.0,1.1315103094543062,23.98,4.66,,0.487579237,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-07,0.0,0.5935798930106806,18.71,6.56,,0.205779926,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-08,5.41,0.33924563369924,15.16,7.62,,0.312902491,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-09,0.0,0.5790178594231621,16.06,2.22,,0.229049597,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-10,1.75,0.3843370694335194,13.45,3.31,,0.322091559,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-11,1.01,0.3169971188805786,11.47,2.29,,0.25061267,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-12,0.0,0.4180069638538661,12.81,0.72,,0.261303621,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-13,0.0,0.516656579582747,13.42,-1.76,,0.099516508,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-14,0.0,0.41351704868231,11.59,-1.72,,0.077709946,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-15,0.0,0.4643319170199493,11.33,-4.76,,0.056474203,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-16,0.0,0.6527892539148445,14.65,-3.41,,0.055231185,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-17,0.0,0.9004815055484572,18.75,-1.51,,0.07868476,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-18,0.0,0.8522784241823687,18.21,-1.06,,0.058511748,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-19,0.0,0.7144416044343941,16.67,0.18,,0.047197521,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-20,0.0,0.8477527782340937,17.81,-2.49,,0.032894903,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-21,0.0,0.484495678125544,13.95,1.52,,0.024633905,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-22,0.0,0.5565186593007001,12.08,-6.69,,0.016311527,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-23,0.0,0.8137977379046685,16.72,-5.53,,0.013733191,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-24,0.0,0.8074653711905275,17.34,-2.24,,0.017925573,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-25,0.0,0.5509232112954007,13.69,-1.55,,0.015259923,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-26,0.0,0.5926480657354456,12.74,-6.92,,0.008409996,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-27,0.0,0.3136146936416495,7.51,-5.36,,0.008105018,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-28,0.0,0.4393056281031176,9.5,-7.56,,0.009767111,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-29,0.0,0.647727162525692,13.9,-6.21,,0.008017716,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-30,0.0,0.8352873414297117,17.29,-3.46,,0.015587039,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2007-12-31,0.0,0.8919305706948522,18.13,-2.46,,0.009418529,2.498053714285714,2007,,False,False,False,False
Contention,6.0,2008-01-01,0.0,0.913385290806528,14.64,-2.25,,0.00960814,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-02,0.0,0.7697485044960553,12.83,1.11,,0.012834957,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-03,0.0,1.059669478196282,16.83,1.5,,0.012124384,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-04,0.0,1.2214182438923398,19.09,3.85,,0.016051921,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-05,0.0,1.3510697165182752,20.64,6.39,,0.012245312,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-06,0.0,0.7571740706526056,16.11,8.88,,0.007772218,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-07,0.0,0.4134117450955017,13.03,7.91,,0.007438579,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-08,0.0,0.9215678431525184,15.18,3.69,,0.009353293,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-09,0.0,1.00635932501911,16.13,-0.49,,0.007050938,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-10,0.0,1.1092529883775804,17.96,-2.35,,0.006072743,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-11,0.0,1.122611425571948,18.07,-1.15,,0.007478877,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-12,0.0,1.075028699381778,17.36,-1.56,,0.007082679,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-13,0.0,1.007559674045496,16.26,-1.69,,0.007681864,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-14,0.0,0.9543229361366516,15.07,0.93,,0.010004537,2.498053714285714,2008,,False,False,False,False
Contention,6.0,2008-01-15,0.0,0.9754422454543454,15.82,-2.98,1.0,0.007185058,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-16,0.0,0.9254412424024304,14.93,-3.0,,0.00597537,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-01-17,0.0,0.7899147778445224,12.23,-2.74,1.0,0.005095443,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-18,0.0,0.8119646347598437,12.97,-5.65,,0.005087402,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-01-19,0.0,0.8696857414329487,14.13,-5.87,1.0,0.004663899,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-20,0.0,0.9884310833391196,16.22,-5.21,1.0,0.005684094,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-21,0.0,1.0404919017937515,16.74,-0.9,1.0,0.011863372,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-22,0.0,1.1391314559815675,18.0,2.43,1.0,0.014644252,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-23,0.0,1.0900617354501552,17.18,2.91,,0.020582592,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-01-24,0.0,1.0021097149956153,15.55,4.18,,0.018073945,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-01-25,0.0,1.0378661312688215,16.7,-0.94,,0.017152283,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-01-26,0.0,1.1455974189244087,18.28,0.5,,0.015991789,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-01-27,3.24,0.6827461035263348,15.68,8.62,1.0,0.028222276,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-28,6.77,0.5660618976917521,15.13,8.25,1.0,0.246167554,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-29,0.0,0.8781550735290992,14.96,1.32,1.0,0.121964842,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-01-30,0.0,0.802524174958967,13.59,-0.45,,0.087669803,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-01-31,0.0,0.801561821639017,13.15,-4.59,1.0,0.072209775,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-01,0.0,1.1404907607959,18.41,-2.01,1.0,0.088175926,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-02,0.0,1.1620876110593177,18.45,1.38,1.0,0.072411135,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-03,0.0,1.0914320592381292,17.71,3.45,,0.058430565,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-02-04,3.59,0.4675529586038133,11.11,1.83,,0.081189732,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-02-05,0.0,0.5085471764715477,8.49,-4.14,1.0,0.072723669,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-06,0.0,0.8288851727416575,13.89,-5.61,1.0,0.043904378,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-07,0.0,1.2196405411495843,19.65,-3.21,1.0,0.064817617,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-08,0.0,1.3218779496334483,20.82,-0.07,1.0,0.067232677,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-09,0.0,1.5158835429726405,23.19,0.43,,0.060317048,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-02-10,0.0,1.6599567237238664,24.73,1.52,,0.058035593,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-02-11,0.0,1.5195174063841108,23.02,3.35,,0.049966529,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-02-12,0.0,1.4231666112855257,22.03,1.1,1.0,0.041585198,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-13,0.0,1.5410377930532433,23.3,2.97,1.0,0.045027463,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-14,0.0,1.151862158148783,19.63,7.7,1.0,0.052350148,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-15,5.54,0.5134909678692581,11.73,1.33,,0.276043367,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-02-16,0.0,0.5990321154413134,11.82,0.43,,0.157662954,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-02-17,0.0,0.9242230093939736,15.93,-0.38,1.0,0.106370992,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-18,0.0,1.316493228587927,20.84,-1.1,1.0,0.137996721,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-19,0.0,1.49545118657026,22.82,2.25,1.0,0.159285654,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-20,0.0,1.0535986074019958,17.97,3.44,,0.103995877,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-02-21,0.0,0.8157036460101095,15.54,4.18,1.0,0.072617441,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-22,0.0,1.092130608898891,18.01,1.14,1.0,0.038065636,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-23,0.0,1.138129496949878,19.25,5.91,1.0,0.066497837,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-24,0.0,1.880355740558912,26.88,2.92,,0.07571443,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-02-25,0.0,1.4784291613155691,22.49,6.45,,0.078771219,2.498053714285714,2008,1.0,True,False,False,False
Contention,6.0,2008-02-26,0.0,1.3718572013562316,21.41,0.73,,0.052872455,2.498053714285714,2008,1.0,False,True,False,True
Contention,6.0,2008-02-27,0.0,1.580213715337541,23.82,1.99,1.0,0.059109099,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-28,0.0,1.9081099730855409,27.07,4.08,1.0,0.05986208,2.498053714285714,2008,1.0,False,False,True,True
Contention,6.0,2008-02-29,0.0,1.814431179006316,26.1,4.9,1.0,0.054308132,2.498053714285714,2008,1.0,False,False,True,True
