OBJECTID,datetime,datetime_utc,device_sn,device_name,battery_percentage,battery_voltage,EC,logger_temperature,precipitation,max_precip_rate,reference_pressure,water_content_3in,soil_temp_3in,water_content_12in,soil_temp_12in,depth_to_groundwater,water_temperature,water_elevation,latitude,longitude
84598,2023-09-12T17:45:00-07:00,9/12/2023,z6-13294,Bella Vista,100,8301,null,20.9,0.031496063,0.94488189,87.41,null,null,null,null,null,null,null,31.5856608,-110.191858
84611,2023-09-12T21:00:00-07:00,9/12/2023,z6-13294,Bella Vista,100,8268,null,19.4,0.007874016,0.472440945,87.45,null,null,null,null,null,null,null,31.5856608,-110.191858
84613,2023-09-12T21:30:00-07:00,9/12/2023,z6-13294,Bella Vista,100,8264,null,19.1,0.007874016,0.472440945,87.54,null,null,null,null,null,null,null,31.5856608,-110.191858
84697,2023-09-13T18:30:00-07:00,9/13/2023,z6-13294,Bella Vista,100,8354,null,21,0.086614173,1.88976378,87.24,null,null,null,null,null,null,null,31.5856608,-110.191858
84730,2023-09-14T02:45:00-07:00,9/13/2023,z6-13294,Bella Vista,100,8265,null,15,0.007874016,0.472440945,87.3,null,null,null,null,null,null,null,31.5856608,-110.191858
85414,2023-09-21T05:45:00-07:00,9/20/2023,z6-13294,Bella Vista,100,8168,null,18.7,0.007874016,0.472440945,87.18,null,null,null,null,null,null,null,31.5856608,-110.191858
85468,2023-09-21T19:15:00-07:00,9/21/2023,z6-13294,Bella Vista,100,8263,null,26.9,0.007874016,0.472440945,87.23,null,null,null,null,null,null,null,31.5856608,-110.191858
85515,2023-09-22T07:00:00-07:00,9/22/2023,z6-13294,Bella Vista,100,8178,null,17.8,0.007874016,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
86544,2023-08-22T16:15:00-07:00,8/22/2023,z6-13294,Bella Vista,100,8298,null,33.1,0.086614173,0.94488189,87.21,null,null,null,null,null,null,null,31.5856608,-110.191858
86545,2023-08-22T16:30:00-07:00,8/22/2023,z6-13294,Bella Vista,100,8285,null,27,0.023622047,0.472440945,87.2,null,null,null,null,null,null,null,31.5856608,-110.191858
86789,2023-08-25T05:30:00-07:00,8/24/2023,z6-13294,Bella Vista,100,8146,null,17.1,0.007874016,0.472440945,87.43,null,null,null,null,null,null,null,31.5856608,-110.191858
86944,2023-08-26T20:15:00-07:00,8/26/2023,z6-13294,Bella Vista,100,8194,null,25.7,0.039370079,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
86945,2023-08-26T20:30:00-07:00,8/26/2023,z6-13294,Bella Vista,100,8191,null,23.6,0.007874016,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
86946,2023-08-26T20:45:00-07:00,8/26/2023,z6-13294,Bella Vista,100,8190,null,22.7,0.015748031,0.472440945,87.58,null,null,null,null,null,null,null,31.5856608,-110.191858
86947,2023-08-26T21:00:00-07:00,8/26/2023,z6-13294,Bella Vista,100,8187,null,21.8,0.007874016,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
86957,2023-08-26T23:30:00-07:00,8/26/2023,z6-13294,Bella Vista,100,8174,null,20.6,0.007874016,0.472440945,87.56,null,null,null,null,null,null,null,31.5856608,-110.191858
87489,2023-09-01T12:30:00-07:00,9/1/2023,z6-13294,Bella Vista,100,8283,null,26,0.047244094,0.94488189,87.62,null,null,null,null,null,null,null,31.5856608,-110.191858
87490,2023-09-01T12:45:00-07:00,9/1/2023,z6-13294,Bella Vista,100,8274,null,22.7,0.070866142,0.94488189,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
88307,2023-09-10T01:00:00-07:00,9/9/2023,z6-13294,Bella Vista,100,8115,null,21.9,0.007874016,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
88380,2023-09-10T19:15:00-07:00,9/10/2023,z6-13294,Bella Vista,100,8158,null,31.3,0.007874016,0.472440945,87.26,null,null,null,null,null,null,null,31.5856608,-110.191858
88468,2023-08-02T05:15:00-07:00,8/1/2023,z6-13294,Bella Vista,100,8091,null,21.2,0.007874016,0.472440945,87.65,null,null,null,null,null,null,null,31.5856608,-110.191858
88917,2023-08-06T21:30:00-07:00,8/6/2023,z6-13294,Bella Vista,100,8120,null,28.2,0.007874016,0.472440945,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
88918,2023-08-06T21:45:00-07:00,8/6/2023,z6-13294,Bella Vista,100,8120,null,26.3,0.007874016,0.472440945,87.78,null,null,null,null,null,null,null,31.5856608,-110.191858
88937,2023-08-07T02:30:00-07:00,8/6/2023,z6-13294,Bella Vista,100,8086,null,24.4,0.007874016,0.472440945,87.63,null,null,null,null,null,null,null,31.5856608,-110.191858
88980,2023-08-07T13:15:00-07:00,8/7/2023,z6-13294,Bella Vista,100,8223,null,30.6,0.015748031,0.472440945,87.78,null,null,null,null,null,null,null,31.5856608,-110.191858
88982,2023-08-07T13:45:00-07:00,8/7/2023,z6-13294,Bella Vista,100,8210,null,25.6,0.023622047,0.472440945,87.78,null,null,null,null,null,null,null,31.5856608,-110.191858
89092,2023-08-08T17:15:00-07:00,8/8/2023,z6-13294,Bella Vista,100,8229,null,25.8,0.007874016,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
89093,2023-08-08T17:30:00-07:00,8/8/2023,z6-13294,Bella Vista,100,8225,null,24.8,0.015748031,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
89094,2023-08-08T17:45:00-07:00,8/8/2023,z6-13294,Bella Vista,100,8222,null,23.4,0.023622047,0.472440945,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
89095,2023-08-08T18:00:00-07:00,8/8/2023,z6-13294,Bella Vista,100,8216,null,22.2,0.047244094,0.94488189,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
89097,2023-08-08T18:30:00-07:00,8/8/2023,z6-13294,Bella Vista,100,8214,null,21,0.007874016,0.472440945,87.55,null,null,null,null,null,null,null,31.5856608,-110.191858
89144,2023-08-09T06:15:00-07:00,8/8/2023,z6-13294,Bella Vista,100,8146,null,16.9,0.007874016,0.472440945,87.49,null,null,null,null,null,null,null,31.5856608,-110.191858
89342,2023-08-11T07:45:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8126,null,21.5,0.039370079,0.472440945,87.65,null,null,null,null,null,null,null,31.5856608,-110.191858
89343,2023-08-11T08:00:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8123,null,20.6,0.023622047,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
89346,2023-08-11T08:45:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8125,null,19.9,0.007874016,0.472440945,87.71,null,null,null,null,null,null,null,31.5856608,-110.191858
89350,2023-08-11T09:45:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8131,null,20.5,0.007874016,0.472440945,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
89352,2023-08-11T10:15:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8132,null,20.4,0.007874016,0.472440945,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
89353,2023-08-11T10:30:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8134,null,20.1,0.007874016,0.472440945,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
89354,2023-08-11T10:45:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8138,null,20.1,0.007874016,0.472440945,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
89359,2023-08-11T12:00:00-07:00,8/11/2023,z6-13294,Bella Vista,100,8168,null,21.8,0.007874016,0.472440945,87.7,null,null,null,null,null,null,null,31.5856608,-110.191858
89831,2023-08-16T10:00:00-07:00,8/16/2023,z6-13294,Bella Vista,100,8266,null,36,0.015748031,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
89864,2023-08-16T18:15:00-07:00,8/16/2023,z6-13294,Bella Vista,100,8197,null,28.5,0.015748031,0.472440945,87.31,null,null,null,null,null,null,null,31.5856608,-110.191858
89968,2023-08-17T20:15:00-07:00,8/17/2023,z6-13294,Bella Vista,100,8181,null,28.3,0.007874016,0.472440945,87.32,null,null,null,null,null,null,null,31.5856608,-110.191858
89969,2023-08-17T20:30:00-07:00,8/17/2023,z6-13294,Bella Vista,100,8175,null,26.6,0.015748031,0.472440945,87.29,null,null,null,null,null,null,null,31.5856608,-110.191858
89979,2023-08-17T23:00:00-07:00,8/17/2023,z6-13294,Bella Vista,100,8159,null,21.8,0.007874016,0.472440945,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
90060,2023-08-18T19:15:00-07:00,8/18/2023,z6-13294,Bella Vista,100,8206,null,25.3,0.015748031,0.472440945,87.29,null,null,null,null,null,null,null,31.5856608,-110.191858
90162,2023-08-19T20:45:00-07:00,8/19/2023,z6-13294,Bella Vista,100,8210,null,22.9,0.007874016,0.472440945,87.09,null,null,null,null,null,null,null,31.5856608,-110.191858
90278,2023-08-21T01:45:00-07:00,8/20/2023,z6-13294,Bella Vista,100,8213,null,20.4,0.007874016,0.472440945,87.51,null,null,null,null,null,null,null,31.5856608,-110.191858
90291,2023-08-21T05:00:00-07:00,8/20/2023,z6-13294,Bella Vista,100,8196,null,19.6,0.007874016,0.472440945,87.57,null,null,null,null,null,null,null,31.5856608,-110.191858
90336,2023-07-12T00:15:00-07:00,7/11/2023,z6-13294,Bella Vista,100,8085,null,23.8,0.015748031,0.472440945,87.66,null,null,null,null,null,null,null,31.5856608,-110.191858
90337,2023-07-12T00:30:00-07:00,7/11/2023,z6-13294,Bella Vista,100,8083,null,22.4,0.015748031,0.472440945,87.65,null,null,null,null,null,null,null,31.5856608,-110.191858
90340,2023-07-12T01:15:00-07:00,7/11/2023,z6-13294,Bella Vista,100,8084,null,21.4,0.007874016,0.472440945,87.68,null,null,null,null,null,null,null,31.5856608,-110.191858
90341,2023-07-12T01:30:00-07:00,7/11/2023,z6-13294,Bella Vista,100,8085,null,20.8,0.007874016,0.472440945,87.66,null,null,null,null,null,null,null,31.5856608,-110.191858
90342,2023-07-12T01:45:00-07:00,7/11/2023,z6-13294,Bella Vista,100,8082,null,20.4,0.015748031,0.472440945,87.66,null,null,null,null,null,null,null,31.5856608,-110.191858
90433,2023-07-13T00:30:00-07:00,7/12/2023,z6-13294,Bella Vista,100,8131,null,25.6,0.031496063,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
90434,2023-07-13T00:45:00-07:00,7/12/2023,z6-13294,Bella Vista,100,8127,null,23.7,0.047244094,0.472440945,87.47,null,null,null,null,null,null,null,31.5856608,-110.191858
90435,2023-07-13T01:00:00-07:00,7/12/2023,z6-13294,Bella Vista,100,8126,null,22.4,0.007874016,0.472440945,87.45,null,null,null,null,null,null,null,31.5856608,-110.191858
90488,2023-07-13T14:15:00-07:00,7/13/2023,z6-13294,Bella Vista,100,8251,null,34.7,0.015748031,0.472440945,87.24,null,null,null,null,null,null,null,31.5856608,-110.191858
90612,2023-07-14T21:15:00-07:00,7/14/2023,z6-13294,Bella Vista,100,8145,null,28.6,0.007874016,0.472440945,87.32,null,null,null,null,null,null,null,31.5856608,-110.191858
90703,2023-07-15T20:00:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8118,null,26.8,0.196850394,2.362204724,87.31,null,null,null,null,null,null,null,31.5856608,-110.191858
90706,2023-07-15T20:45:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8107,null,22.7,0.070866142,0.94488189,87.76,null,null,null,null,null,null,null,31.5856608,-110.191858
90707,2023-07-15T21:00:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8105,null,21.2,0.173228346,0.94488189,87.85,null,null,null,null,null,null,null,31.5856608,-110.191858
90708,2023-07-15T21:15:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8102,null,20.5,0.047244094,0.472440945,87.69,null,null,null,null,null,null,null,31.5856608,-110.191858
90709,2023-07-15T21:30:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8100,null,20.3,0.007874016,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
90712,2023-07-15T22:15:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8098,null,20.9,0.007874016,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
90713,2023-07-15T22:30:00-07:00,7/15/2023,z6-13294,Bella Vista,100,8099,null,20.6,0.007874016,0.472440945,87.55,null,null,null,null,null,null,null,31.5856608,-110.191858
90748,2023-07-16T07:15:00-07:00,7/16/2023,z6-13294,Bella Vista,100,8083,null,21.8,0.007874016,0.472440945,87.59,null,null,null,null,null,null,null,31.5856608,-110.191858
91176,2023-07-20T18:15:00-07:00,7/20/2023,z6-13294,Bella Vista,100,8135,null,30.6,0.023622047,0.472440945,87.29,null,null,null,null,null,null,null,31.5856608,-110.191858
91179,2023-07-20T19:00:00-07:00,7/20/2023,z6-13294,Bella Vista,100,8131,null,26.4,0.196850394,2.362204724,87.58,null,null,null,null,null,null,null,31.5856608,-110.191858
91180,2023-07-20T19:15:00-07:00,7/20/2023,z6-13294,Bella Vista,100,8126,null,22.3,0.023622047,0.472440945,87.69,null,null,null,null,null,null,null,31.5856608,-110.191858
91182,2023-07-20T19:45:00-07:00,7/20/2023,z6-13294,Bella Vista,100,8118,null,21.6,0.007874016,0.472440945,87.73,null,null,null,null,null,null,null,31.5856608,-110.191858
91274,2023-07-21T18:45:00-07:00,7/21/2023,z6-13294,Bella Vista,100,8159,null,30.3,0.023622047,0.472440945,87.33,null,null,null,null,null,null,null,31.5856608,-110.191858
91275,2023-07-21T19:00:00-07:00,7/21/2023,z6-13294,Bella Vista,100,8153,null,26.2,0.086614173,1.417322835,87.4,null,null,null,null,null,null,null,31.5856608,-110.191858
91276,2023-07-21T19:15:00-07:00,7/21/2023,z6-13294,Bella Vista,100,8149,null,23.7,0.007874016,0.472440945,87.41,null,null,null,null,null,null,null,31.5856608,-110.191858
91372,2023-07-22T19:15:00-07:00,7/22/2023,z6-13294,Bella Vista,100,8156,null,29.1,0.007874016,0.472440945,87.31,null,null,null,null,null,null,null,31.5856608,-110.191858
91792,2023-07-27T04:15:00-07:00,7/26/2023,z6-13294,Bella Vista,100,8079,null,21,0.007874016,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
92713,2023-06-25T22:15:00-07:00,6/25/2023,z6-13294,Bella Vista,100,8113,null,24.8,0.007874016,0.472440945,87.39,null,null,null,null,null,null,null,31.5856608,-110.191858
92939,2023-06-28T06:45:00-07:00,6/27/2023,z6-13294,Bella Vista,100,8079,null,22.3,0.015748031,0.94488189,87.19,null,null,null,null,null,null,null,31.5856608,-110.191858
92991,2023-06-28T19:45:00-07:00,6/28/2023,z6-13294,Bella Vista,100,8166,null,30.2,0.007874016,0.472440945,87.01,null,null,null,null,null,null,null,31.5856608,-110.191858
93230,2023-07-01T07:30:00-07:00,7/1/2023,z6-13294,Bella Vista,100,8119,null,20.8,0.007874016,0.472440945,87.46,null,null,null,null,null,null,null,31.5856608,-110.191858
93252,2023-07-01T13:00:00-07:00,7/1/2023,z6-13294,Bella Vista,100,8305,null,41.6,0.007874016,0.472440945,87.31,null,null,null,null,null,null,null,31.5856608,-110.191858
93995,2023-07-09T06:45:00-07:00,7/8/2023,z6-13294,Bella Vista,100,8098,null,21.2,0.007874016,0.472440945,87.38,null,null,null,null,null,null,null,31.5856608,-110.191858
94138,2023-07-10T18:30:00-07:00,7/10/2023,z6-13294,Bella Vista,100,8162,null,27.3,0.039370079,0.472440945,87.33,null,null,null,null,null,null,null,31.5856608,-110.191858
94148,2023-07-10T21:00:00-07:00,7/10/2023,z6-13294,Bella Vista,100,8140,null,24,0.007874016,0.472440945,87.52,null,null,null,null,null,null,null,31.5856608,-110.191858
94149,2023-07-10T21:15:00-07:00,7/10/2023,z6-13294,Bella Vista,100,8138,null,23.4,0.023622047,1.417322835,87.54,null,null,null,null,null,null,null,31.5856608,-110.191858
94150,2023-07-10T21:30:00-07:00,7/10/2023,z6-13294,Bella Vista,100,8134,null,23.1,0.007874016,0.472440945,87.53,null,null,null,null,null,null,null,31.5856608,-110.191858
95963,2023-06-18T18:30:00-07:00,6/18/2023,z6-13294,Bella Vista,100,8227,null,32.3,0.007874016,0.472440945,87.11,null,null,null,null,null,null,null,31.5856608,-110.191858
96555,2023-05-14T18:15:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8315,null,27.2,0.031496063,0.472440945,87.3,null,null,null,null,null,null,null,31.5856608,-110.191858
96556,2023-05-14T18:30:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8308,null,24.2,0.007874016,0.472440945,87.34,null,null,null,null,null,null,null,31.5856608,-110.191858
96557,2023-05-14T18:45:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8301,null,22.3,0.023622047,0.472440945,87.37,null,null,null,null,null,null,null,31.5856608,-110.191858
96558,2023-05-14T19:00:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8298,null,20.6,0.007874016,0.472440945,87.41,null,null,null,null,null,null,null,31.5856608,-110.191858
96559,2023-05-14T19:15:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8295,null,19.6,0.039370079,0.472440945,87.48,null,null,null,null,null,null,null,31.5856608,-110.191858
96560,2023-05-14T19:30:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8290,null,18.2,0.015748031,0.472440945,87.5,null,null,null,null,null,null,null,31.5856608,-110.191858
96562,2023-05-14T20:00:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8286,null,17.1,0.007874016,0.472440945,87.62,null,null,null,null,null,null,null,31.5856608,-110.191858
96564,2023-05-14T20:30:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8282,null,16.6,0.007874016,0.472440945,87.8,null,null,null,null,null,null,null,31.5856608,-110.191858
96566,2023-05-14T21:00:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8278,null,16.5,0.007874016,0.472440945,87.87,null,null,null,null,null,null,null,31.5856608,-110.191858
96567,2023-05-14T21:15:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8278,null,16.2,0.007874016,0.472440945,87.9,null,null,null,null,null,null,null,31.5856608,-110.191858
96568,2023-05-14T21:30:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8273,null,15.8,0.007874016,0.472440945,87.91,null,null,null,null,null,null,null,31.5856608,-110.191858
96569,2023-05-14T21:45:00-07:00,5/14/2023,z6-13294,Bella Vista,100,8273,null,15.6,0.007874016,0.472440945,87.9,null,null,null,null,null,null,null,31.5856608,-110.191858
96656,2023-05-15T19:30:00-07:00,5/15/2023,z6-13294,Bella Vista,100,8307,null,21,0.015748031,0.472440945,87.59,null,null,null,null,null,null,null,31.5856608,-110.191858
96657,2023-05-15T19:45:00-07:00,5/15/2023,z6-13294,Bella Vista,100,8301,null,19,0.039370079,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
96658,2023-05-15T20:00:00-07:00,5/15/2023,z6-13294,Bella Vista,100,8299,null,17.8,0.023622047,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
96659,2023-05-15T20:15:00-07:00,5/15/2023,z6-13294,Bella Vista,100,8294,null,17.2,0.031496063,0.472440945,87.68,null,null,null,null,null,null,null,31.5856608,-110.191858
96663,2023-05-15T21:15:00-07:00,5/15/2023,z6-13294,Bella Vista,100,8288,null,16.8,0.007874016,0.472440945,87.81,null,null,null,null,null,null,null,31.5856608,-110.191858
96699,2023-05-16T06:15:00-07:00,5/15/2023,z6-13294,Bella Vista,100,8242,null,11.9,0.007874016,0.472440945,87.65,null,null,null,null,null,null,null,31.5856608,-110.191858
96817,2023-05-17T11:45:00-07:00,5/17/2023,z6-13294,Bella Vista,100,8390,null,27.6,0.039370079,0.472440945,87.22,null,null,null,null,null,null,null,31.5856608,-110.191858
96818,2023-05-17T12:00:00-07:00,5/17/2023,z6-13294,Bella Vista,100,8377,null,23.8,0.015748031,0.472440945,87.22,null,null,null,null,null,null,null,31.5856608,-110.191858
96825,2023-05-17T13:45:00-07:00,5/17/2023,z6-13294,Bella Vista,100,8354,null,21.4,0.007874016,0.472440945,87.22,null,null,null,null,null,null,null,31.5856608,-110.191858
96826,2023-05-17T14:00:00-07:00,5/17/2023,z6-13294,Bella Vista,100,8369,null,20.1,0.007874016,0.472440945,87.21,null,null,null,null,null,null,null,31.5856608,-110.191858
98885,2023-04-27T16:30:00-07:00,4/27/2023,z6-13294,Bella Vista,100,8415,null,32.4,0.007874016,0.472440945,86.87,null,null,null,null,null,null,null,31.5856608,-110.191858
100462,2023-04-03T14:30:00-07:00,4/3/2023,z6-13294,Bella Vista,100,8579,null,27.6,0.015748031,0.472440945,86.55,null,null,null,null,null,null,null,31.5856608,-110.191858
102565,2023-03-15T20:00:00-07:00,3/15/2023,z6-13294,Bella Vista,100,8452,null,14.1,0.007874016,0.472440945,87.09,null,null,null,null,null,null,null,31.5856608,-110.191858
102566,2023-03-15T20:15:00-07:00,3/15/2023,z6-13294,Bella Vista,100,8446,null,13,0.007874016,0.472440945,87.1,null,null,null,null,null,null,null,31.5856608,-110.191858
102575,2023-03-15T22:30:00-07:00,3/15/2023,z6-13294,Bella Vista,100,8436,null,12,0.023622047,0.472440945,86.98,null,null,null,null,null,null,null,31.5856608,-110.191858
102585,2023-03-16T01:00:00-07:00,3/15/2023,z6-13294,Bella Vista,100,8403,null,10.6,0.007874016,0.472440945,86.97,null,null,null,null,null,null,null,31.5856608,-110.191858
102601,2023-03-16T05:00:00-07:00,3/15/2023,z6-13294,Bella Vista,100,8383,null,7.8,0.007874016,0.472440945,86.99,null,null,null,null,null,null,null,31.5856608,-110.191858
103220,2023-03-22T15:45:00-07:00,3/22/2023,z6-13294,Bella Vista,100,8646,null,21.4,0.023622047,0.94488189,87.12,null,null,null,null,null,null,null,31.5856608,-110.191858
104215,2023-02-20T04:15:00-07:00,2/19/2023,z6-13294,Bella Vista,100,8453,null,8,0.007874016,0.472440945,87.58,null,null,null,null,null,null,null,31.5856608,-110.191858
104217,2023-02-20T04:45:00-07:00,2/19/2023,z6-13294,Bella Vista,100,8454,null,8.1,0.031496063,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104218,2023-02-20T05:00:00-07:00,2/19/2023,z6-13294,Bella Vista,100,8454,null,8.2,0.023622047,0.472440945,87.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104219,2023-02-20T05:15:00-07:00,2/19/2023,z6-13294,Bella Vista,100,8453,null,8.1,0.007874016,0.472440945,87.6,null,null,null,null,null,null,null,31.5856608,-110.191858
104239,2023-02-20T10:15:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8477,null,11.4,0.007874016,0.472440945,87.69,null,null,null,null,null,null,null,31.5856608,-110.191858
104240,2023-02-20T10:30:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8480,null,11.3,0.007874016,0.472440945,87.67,null,null,null,null,null,null,null,31.5856608,-110.191858
104246,2023-02-20T12:00:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8597,null,15.7,0.007874016,0.472440945,87.55,null,null,null,null,null,null,null,31.5856608,-110.191858
104289,2023-02-20T22:45:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8520,null,10.8,0.007874016,0.472440945,87.33,null,null,null,null,null,null,null,31.5856608,-110.191858
104290,2023-02-20T23:00:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8518,null,10.4,0.015748031,0.472440945,87.36,null,null,null,null,null,null,null,31.5856608,-110.191858
104291,2023-02-20T23:15:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8520,null,10.1,0.015748031,0.472440945,87.33,null,null,null,null,null,null,null,31.5856608,-110.191858
104292,2023-02-20T23:30:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8516,null,9.9,0.007874016,0.472440945,87.28,null,null,null,null,null,null,null,31.5856608,-110.191858
104299,2023-02-21T01:15:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8497,null,9.3,0.007874016,0.472440945,87.21,null,null,null,null,null,null,null,31.5856608,-110.191858
104300,2023-02-21T01:30:00-07:00,2/20/2023,z6-13294,Bella Vista,100,8494,null,9.3,0.023622047,0.472440945,87.13,null,null,null,null,null,null,null,31.5856608,-110.191858
104336,2023-02-21T10:30:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8507,null,12,0.007874016,0.472440945,86.74,null,null,null,null,null,null,null,31.5856608,-110.191858
104337,2023-02-21T10:45:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8516,null,11.6,0.007874016,0.472440945,86.74,null,null,null,null,null,null,null,31.5856608,-110.191858
104339,2023-02-21T11:15:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8523,null,11.7,0.007874016,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
104341,2023-02-21T11:45:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8516,null,11.4,0.007874016,0.472440945,86.67,null,null,null,null,null,null,null,31.5856608,-110.191858
104342,2023-02-21T12:00:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8521,null,11,0.007874016,0.472440945,86.66,null,null,null,null,null,null,null,31.5856608,-110.191858
104343,2023-02-21T12:15:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8525,null,10.5,0.015748031,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104344,2023-02-21T12:30:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8520,null,10.2,0.015748031,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104345,2023-02-21T12:45:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8525,null,10,0.015748031,0.472440945,86.63,null,null,null,null,null,null,null,31.5856608,-110.191858
104346,2023-02-21T13:00:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8521,null,9.8,0.015748031,0.472440945,86.61,null,null,null,null,null,null,null,31.5856608,-110.191858
104347,2023-02-21T13:15:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8524,null,9.4,0.023622047,0.472440945,86.59,null,null,null,null,null,null,null,31.5856608,-110.191858
104348,2023-02-21T13:30:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8526,null,8.9,0.015748031,0.472440945,86.54,null,null,null,null,null,null,null,31.5856608,-110.191858
104355,2023-02-21T15:15:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8545,null,10,0.007874016,0.472440945,86.45,null,null,null,null,null,null,null,31.5856608,-110.191858
104356,2023-02-21T15:30:00-07:00,2/21/2023,z6-13294,Bella Vista,100,8544,null,9.8,0.007874016,0.472440945,86.44,null,null,null,null,null,null,null,31.5856608,-110.191858
104461,2023-02-22T17:45:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8728,null,5.5,0.007874016,0.472440945,86.59,null,null,null,null,null,null,null,31.5856608,-110.191858
104462,2023-02-22T18:00:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8722,null,5.2,0.007874016,0.472440945,86.59,null,null,null,null,null,null,null,31.5856608,-110.191858
104466,2023-02-22T19:00:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8709,null,4.6,0.007874016,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104467,2023-02-22T19:15:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8704,null,4.5,0.007874016,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104468,2023-02-22T19:30:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8701,null,4.5,0.007874016,0.472440945,86.64,null,null,null,null,null,null,null,31.5856608,-110.191858
104471,2023-02-22T20:15:00-07:00,2/22/2023,z6-13294,Bella Vista,100,8694,null,3.7,0.007874016,0.472440945,86.71,null,null,null,null,null,null,null,31.5856608,-110.191858
