site,camera,date,prcp,vpd,tmax,tmin,dtgw,et,fp,is_test_mask,fp_pred,fp_final,source
Fairbank,-1.5074109072300623,2016-02-06,-0.2734546534706098,-0.8923008628781806,-1.124384069194512,-1.6909817563630207,1.5884302242117823,-0.4672439341686151,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-07,-0.2734546534706098,-0.7985947129821467,-0.9446039867288832,-1.43278970427216,1.5884302242117823,-0.4858943496832314,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-08,-0.2734546534706098,-0.4786622807480577,-0.4678538421163262,-1.0494942867352117,1.5884302242117823,-0.4796270512852963,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-09,-0.2734546534706098,-0.4109179558935394,-0.38795158324271356,-1.0415089655365253,1.5884302242117823,-0.4927956541951185,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-10,-0.2734546534706098,-0.31343625304298856,-0.26010796904493283,-0.9057585051588561,1.5884302242117823,-0.49920089188691735,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-11,-0.2734546534706098,-0.12030372831896778,-0.047035278715298307,-0.8285670669048874,1.5884302242117823,-0.5200902197409122,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-12,-0.2734546534706098,-0.025080737262257864,0.05950106644951896,-0.7101181357910388,1.5884302242117823,-0.5251956861372848,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-02-13,-0.2734546534706098,0.11787252279365641,0.21131535830938303,-0.5583970330159969,1.5884302242117823,-0.5197921500709808,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-14,-0.2734546534706098,-0.2585366116853504,-0.1961861619460425,-0.7633536104489482,1.5884302242117823,-0.5209815309245374,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-15,-0.2734546534706098,-0.21501759594648065,-0.1495765109364348,-0.7367358731199937,1.5884302242117823,-0.5295733980312053,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-16,-0.2734546534706098,0.13852957493518567,0.2099836539948231,-0.643573792468652,1.5884302242117823,-0.5388811666127479,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-17,-0.2734546534706098,0.33666921220670426,0.4070758925497349,-0.42797012010411867,1.5884302242117823,-0.5293570135889051,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-18,-0.2734546534706098,0.011018358034538694,0.1367399166940112,-0.23898418506854008,1.5884302242117823,-0.5201806777188904,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-19,-0.2734546534706098,-0.1829334701976802,0.0035694852379897176,-0.011402530905976996,1.5884302242117823,-0.5208958456146696,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-20,-0.2734546534706098,-0.1932464917409784,-0.08964981678122522,-0.3614257767817318,1.5884302242117823,-0.5434474385329577,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-21,-0.2734546534706098,-0.14611445967851325,-0.053693800288099475,-0.3880435141106866,1.5884302242117823,-0.5358096168345368,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-22,-0.2734546534706098,-0.5720930958858467,-0.5863755261121854,-0.7633536104489482,1.5884302242117823,-0.5352771025837889,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-23,-0.2734546534706098,-0.7844684831875497,-0.8953309270901552,-0.9563322060838702,1.5884302242117823,-0.5281594287289997,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-24,-0.2734546534706098,-0.8534784369375737,-1.0551354448373809,-1.2517890904352675,1.5884302242117823,-0.554948741987474,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-25,-0.2734546534706098,-0.3480862217713862,-0.38795158324271356,-1.153303462318135,1.5884302242117823,-0.5504814642383514,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-26,-0.2734546534706098,-0.06583143241679183,-0.053693800288099475,-0.8565156911002898,1.5884302242117823,-0.541161053685676,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-27,-0.2734546534706098,0.1316834741958226,0.15538377709785428,-0.6382502450028611,1.5884302242117823,-0.5560096370287156,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-28,-0.2734546534706098,-0.1380281549647544,-0.12161072033067064,-0.6675297560647112,1.5884302242117823,-0.5432719482940834,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-02-29,-0.2734546534706098,-0.09560880151588184,-0.07100595637738213,-0.5610588067488923,1.5884302242117823,-0.5446543837614565,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-01,-0.2734546534706098,-0.060137054905378275,-0.04304016577161798,-0.5996545258758768,1.5884302242117823,-0.5441223677908489,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-02,-0.2734546534706098,0.1116094627130294,0.1327448037503304,-0.49185268969360996,1.5884302242117823,-0.5381720749664562,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-03,-0.2734546534706098,0.2113900288747486,0.22862751439866616,-0.4293010069705664,1.5884302242117823,-0.546283525779258,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-04,-0.2734546534706098,0.34699523214872546,0.35780283291100684,-0.30952118899027004,1.5884302242117823,-0.5425302784379178,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-05,-0.2734546534706098,0.16791054578298742,0.22063728851130457,-0.11521170648890061,1.5884302242117823,-0.5257032410828277,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-06,-0.2734546534706098,-0.3754995998900233,-0.1921910490023617,0.165605422331572,1.5884302242117823,-0.5232337181514894,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-07,0.40136655653290243,-0.7378672861883022,-0.6542924461547566,-0.6422429056022042,1.5884302242117823,-0.525333917352847,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-08,-0.07932800401754467,-1.140131467427256,-1.4160273140831992,-0.9376997899536018,1.5884302242117823,-0.4624225881148144,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-09,-0.2734546534706098,-0.657511840769927,-0.819423781160223,-1.270421506565536,1.5884302242117823,-0.4725404343760135,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-10,-0.2734546534706098,-0.3357805299703889,-0.39860521775919505,-1.052156060468107,1.5884302242117823,-0.4394967125725239,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-11,-0.2734546534706098,0.08342220742857084,0.07414981390968124,-0.6835003984620841,1.5884302242117823,-0.44643863698210323,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-12,-0.2734546534706098,-0.7436166433095375,-0.7874628776107779,-0.5104851058238784,1.5884302242117823,-0.43410339879879317,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-13,-0.2734546534706098,-0.3587867057310803,-0.4425514601396824,-1.0987371007937778,1.5884302242117823,-0.47774174420238485,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-14,-0.2734546534706098,-0.20480832151409162,-0.2547811517866921,-0.8991040708266175,1.5884302242117823,-0.46088898250591515,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-15,-0.2734546534706098,-0.12118131152323976,-0.1469131023073144,-0.643573792468652,1.5884302242117823,-0.46963545738376344,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-16,-0.2734546534706098,0.058179250875814416,0.03419868447287471,-0.5916692046771902,1.5884302242117823,-0.47714412512149973,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-17,-0.2734546534706098,0.1747196817274676,0.12342287354840885,-0.5171395401561171,1.5884302242117823,-0.4777101097048977,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-18,-0.2734546534706098,-0.04087700169478784,-0.08565470383754442,-0.4599114048988644,1.5884302242117823,-0.4706385204716616,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-19,-0.2734546534706098,-0.007066482932678905,-0.04969868734441868,-0.3920361747100297,1.5884302242117823,-0.47620814111005205,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-20,-0.2734546534706098,0.0911534758073616,0.03553038878743466,-0.4599114048988644,1.5884302242117823,-0.4910998105858213,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-21,-0.2734546534706098,0.47091950522500925,0.3897637364604518,-0.2709254698632858,1.5884302242117823,-0.49250637111664936,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-03-22,-0.2734546534706098,0.22324043557168935,0.14339843826681237,-0.0646380055638865,1.5884302242117823,-0.4521920588197873,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-23,-0.2734546534706098,-0.6828831799334274,-0.9179699004376786,-0.249631280000122,1.5884302242117823,-0.46944026494682006,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-24,-0.2734546534706098,-0.3630321523659835,-0.6170047253470704,-1.128016611855628,1.5884302242117823,-0.5149968240551077,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-25,-0.2734546534706098,-0.2091252534250742,-0.4239075997358393,-0.8458685961687079,1.5884302242117823,-0.4901149850543679,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-26,-0.2734546534706098,0.02974267898082529,-0.14558139799275446,-0.5211322007554603,1.5884302242117823,-0.48156390897190493,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-27,-0.2734546534706098,0.13484936805468942,-0.02040119242409411,-0.5530734855502059,1.5884302242117823,-0.49230504077434256,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-28,-0.2734546534706098,0.03312129222835408,-0.1469131023073144,-0.45059519683373017,1.5884302242117823,-0.47426180225966447,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-29,-0.2734546534706098,-0.2210812425279949,-0.5038098586094519,-0.08992485602639344,1.5884302242117823,-0.45956788205226506,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-30,-0.2734546534706098,-0.7259603691126104,-1.2309204143593293,-0.5996545258758768,1.5884302242117823,-0.5160777056664175,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-03-31,-0.2734546534706098,-0.8737571967870661,-1.4919344600131315,-1.1173695169240463,1.5884302242117823,-0.5500042402089188,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-01,-0.2734546534706098,-0.6444748188813203,-1.04980862757914,-1.2464655429694769,1.6165576159308301,-0.5283353971154833,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-04-02,-0.2734546534706098,-0.3488804149713009,-0.5983608649432273,-1.104060648259569,1.6165576159308301,-0.5246013398509569,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-03,-0.2734546534706098,0.08681131288314502,-0.045703574400738356,-1.0215456625398092,1.6165576159308301,-0.5152560052250057,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-04,-0.2734546534706098,0.42961198292303693,0.3058663646431584,-0.7154416832568298,1.6165576159308301,-0.5315712912601397,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-05,-0.2734546534706098,0.5112635974627942,0.3538077199673261,-0.1777633892119442,1.6165576159308301,-0.5169501199532104,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-04-06,-0.2734546534706098,0.7059618426153803,0.537582915376636,-0.14049855695140753,1.6165576159308301,-0.5211621033691851,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-07,-0.05159562552424965,0.33401619736617516,0.1260862821775297,0.3931870764941348,1.6165576159308301,-0.5452450206289629,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-08,-0.23031539803659534,0.016589174767154644,-0.2041763878334036,0.00456811149139574,1.6165576159308301,-0.4881739913909389,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-09,-0.2734546534706098,0.1309651543603688,-0.024396305367774904,-0.5610588067488923,1.6165576159308301,-0.48202415246979197,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-10,0.053171137672642685,-0.2728694324290543,-0.5464243966753788,-0.4066759302409549,1.6165576159308301,-0.46650286073867797,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-11,-0.2734546534706098,-0.2735033157208329,-0.5078049715531328,-0.8924496364943788,1.6165576159308301,-0.4345181968829837,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-12,-0.07008387785311299,-0.3319483202676922,-0.6196681339761907,-0.527786635087699,1.6165576159308301,-0.35101986245804395,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-13,-0.2734546534706098,0.09243250403319044,-0.06168402617546059,-0.663537095465368,1.6165576159308301,-0.3603920123568941,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-14,-0.2734546534706098,0.5399526575331938,0.3937588494041326,-0.3574331161823886,1.6165576159308301,-0.34364192908466945,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-15,-0.2734546534706098,0.2791723845724922,0.0954570829426447,0.05248003868351418,1.6165576159308301,-0.3665562359713816,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-16,-0.2734546534706098,-0.3764279937938242,-0.6942435755915626,-0.42397745950477544,1.6165576159308301,-0.4144980218457731,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-17,-0.2734546534706098,-0.18380299518167795,-0.3946101048155143,-0.7846478003121121,1.6165576159308301,-0.4686411028737702,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-18,-0.2734546534706098,-0.05016732513913023,-0.23214217843916823,-0.6715224166640545,1.6165576159308301,-0.4257858286178926,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-04-19,-0.2734546534706098,0.1761472157495879,0.027540162900073543,-0.5703750148140265,1.6165576159308301,-0.4329547649295303,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-20,-0.2734546534706098,0.49957530402686573,0.3538077199673261,-0.3561022293159409,1.6165576159308301,-0.4215600959415844,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-04-21,-0.2734546534706098,0.7869457552376456,0.6094949483628875,-0.10722638529021412,1.6165576159308301,-0.42331631575281975,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-22,-0.2734546534706098,0.9349062023930232,0.7266849280441867,0.09639930527628951,1.6165576159308301,-0.39368510197974266,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-23,-0.2734546534706098,0.6683028771405831,0.47232940396318523,0.28937790091121146,1.6165576159308301,-0.3825417134015929,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-04-24,-0.2734546534706098,0.4540775566704603,0.2792322783519542,0.05780358614930525,1.6165576159308301,-0.3987226387002336,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-25,-0.2734546534706098,0.3281372479223615,0.12741798649208966,0.30401765644213646,1.6165576159308301,-0.38656597103302826,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-26,-0.2734546534706098,-0.32746395018946295,-0.6396436986945938,-0.24430773253433102,1.6165576159308301,-0.4167048819376479,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-27,-0.2734546534706098,0.07537643620217578,-0.0776644779501833,-0.7220961175890684,1.6165576159308301,-0.44500355494638105,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-28,-0.2734546534706098,0.0829100227808805,-0.12960094621803175,0.06711979421443945,1.6165576159308301,-0.39232884257741174,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-29,-0.2734546534706098,-0.2568288275261935,-0.4971513370366512,-0.7287505519213071,1.6165576159308301,-0.44266986997599206,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-04-30,-0.2734546534706098,0.04430620380095319,-0.12960094621803175,-0.5011688977587442,1.6165576159308301,-0.43152450840981244,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-01,-0.2734546534706098,-0.20995438919695145,-0.4678538421163262,-0.314844736456061,1.6165576159308301,-0.42189326667917026,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-02,-0.2734546534706098,0.09959830710767585,-0.06967425206282218,-0.4332936675699096,1.6165576159308301,-0.4310296394753138,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-03,-0.2734546534706098,0.5635020606088122,0.40308077960605415,-0.15114565188298945,1.6165576159308301,-0.42346455157796464,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-04,-0.2734546534706098,1.084148860533338,0.8345529775235635,0.3745546603638665,1.6165576159308301,-0.38209189352158834,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-05,-0.2734546534706098,0.9476822654765116,0.7067093633257827,0.5409155186698336,1.6165576159308301,-0.35982963527137984,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-06,-0.2734546534706098,0.34310144167909645,0.11276923903192736,0.6420629205198617,1.6165576159308301,-0.33153727884422196,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-07,-0.2734546534706098,-0.0361455219326009,-0.22814706549548744,-0.49185268969360996,1.6165576159308301,-0.3962411104890526,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-05-08,-0.2734546534706098,-0.23046558305522175,-0.4971513370366512,-0.300204980925136,1.6165576159308301,-0.41372840174527825,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-05-09,-0.2734546534706098,0.14363075155538702,-0.017737783794973736,-0.45059519683373017,1.6165576159308301,-0.3833276786006264,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-10,-0.2734546534706098,0.5272673510347331,0.3777783976294099,-0.30153586779158364,1.6165576159308301,-0.36394124795446586,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-11,-0.2734546534706098,0.8255481323515781,0.640124147597772,-0.047336476300066065,1.6165576159308301,-0.35970044607876595,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-12,-0.2734546534706098,1.270424113981689,0.9890306780125488,0.3133338645072707,1.6165576159308301,-0.37207761780741067,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-13,-0.2734546534706098,1.3690476125642954,1.0596110066842404,0.40250328455926904,1.6165576159308301,-0.35862198288773256,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-14,-0.2734546534706098,1.1454046877320414,0.8571919508710873,0.7658353990995012,1.6165576159308301,-0.321979048995235,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-15,-0.2734546534706098,1.0339068896253985,0.7692994661101137,0.6939675083113233,1.6165576159308301,-0.27416276554373303,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-16,-0.2734546534706098,0.7843105555140172,0.5775340448134421,0.3253118463053003,1.6165576159308301,-0.2732074266203746,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-17,-0.2734546534706098,0.48576095939078406,0.2752371654082734,0.5089742338750881,1.6165576159308301,-0.29423855669760296,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-18,-0.2734546534706098,0.24541047684584166,0.030203571529193916,0.3758855472303144,1.6165576159308301,-0.3218608660056171,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-19,-0.2734546534706098,0.4685280076322702,0.29787613875579727,0.00456811149139574,1.6165576159308301,-0.3437319252727199,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-20,-0.2734546534706098,0.8065500490946622,0.6001730181609659,0.28937790091121146,1.6165576159308301,-0.32029049210384675,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-21,-0.2734546534706098,0.6613787724608696,0.4630074737612637,0.326642733171748,1.6165576159308301,-0.3212601930714484,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-22,-0.2734546534706098,0.6251649699798894,0.4377050917846199,0.20420114145855625,1.6165576159308301,-0.32948071564534476,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-23,-0.2734546534706098,0.7500174477013224,0.557558480095039,0.1682671960644674,1.6165576159308301,-0.335248664362369,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-24,-0.2734546534706098,0.6623169555070227,0.46567088239038407,0.30401765644213646,1.6165576159308301,-0.34519493238710763,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-25,-0.2734546534706098,0.6031368902733026,0.42172464000989723,0.12967147693748293,1.6165576159308301,-0.33512829196001376,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-26,-0.2734546534706098,0.10859126374448959,-0.08831811246666527,-0.05798357123164797,1.6165576159308301,-0.3362951747102701,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-27,-0.2734546534706098,0.4281128823102959,0.2792322783519542,-0.3121829627231656,1.6165576159308301,-0.34758791646903076,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-28,-0.2734546534706098,0.817811513262003,0.6361290346540922,-0.0939175166257368,1.6165576159308301,-0.3320111344495756,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-29,-0.2734546534706098,1.0066750714287223,0.7919384394576365,0.03650939628614145,1.6165576159308301,-0.2978882133593908,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-05-30,-0.2734546534706098,0.9771372910220197,0.7479921970771497,0.32265007257240486,1.6165576159308301,-0.25806356825435156,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-05-31,-0.2734546534706098,0.7805040195870153,0.5815291577571229,0.22150267072237692,1.6165576159308301,-0.2878341142407753,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-06-01,-0.2734546534706098,1.0405309636868272,0.7706311704246736,0.7485338698356805,1.6165576159308301,-0.3133738617027988,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-06-02,-0.2734546534706098,1.3998187661939525,1.067601232571601,0.639401146786966,1.6165576159308301,-0.26370324003406914,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-06-03,-0.2734546534706098,2.0081973885509905,1.477766161456147,0.9561522210015273,1.6165576159308301,-0.3179468666963173,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-04,-0.2734546534706098,2.553262187995467,1.7933800840069185,1.3354549779391325,1.6165576159308301,-0.4615229017983276,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-05,-0.2734546534706098,2.6094065376043623,1.8373263263874053,1.1571161378351358,1.6165576159308301,-0.5044225557020463,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-06,-0.2734546534706098,2.6935022379688256,1.883935977397013,1.1917191963627771,1.6165576159308301,-0.5215345526745909,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-07,-0.2734546534706098,2.1373607460807285,1.5510098987569594,1.1211821924410468,1.6165576159308301,-0.39835431027225005,0.0,True,,0,observed
Fairbank,-1.5074109072300623,2016-06-08,-0.2734546534706098,1.8579925168708227,1.353917660202047,1.2808886164147752,1.6165576159308301,-0.2972180869684066,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-09,0.808108107767896,1.663674202507524,1.2167521158023458,1.286212163880566,1.6165576159308301,-0.2567797595393765,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-10,-0.2734546534706098,1.3768947988185738,1.0130013556746327,1.1384837217048673,1.6165576159308301,4.078968825616169,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-11,-0.2734546534706098,1.2171885933503286,0.8891528544205328,1.1038806631772264,1.6165576159308301,1.619071093732661,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-12,-0.2734546534706098,1.4653653935260806,1.1062206576938471,0.8004384576271423,1.6165576159308301,2.0120045610659667,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-13,-0.2734546534706098,1.3283383570547596,1.0076745384163919,0.7112690375751439,1.6165576159308301,0.7546036969614945,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-14,-0.2734546534706098,1.3323043151379543,1.0223232858765543,0.5395846318033858,1.6165576159308301,0.2107020035460649,0.0,True,,0,observed
Fairbank,-1.5074109072300623,2016-06-15,-0.2734546534706098,1.430214583485919,1.090240205919125,0.6487173548521002,1.6165576159308301,-0.01503603023446321,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-16,-0.2734546534706098,1.5171473374072568,1.1608205345908165,0.5595479348001019,1.6165576159308301,-0.11601513800874395,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-17,-0.2734546534706098,1.7486669166423605,1.3259518695962833,0.5715259165981316,1.6165576159308301,-0.18734353742860368,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-18,-0.2734546534706098,2.4912136157950546,1.7773996322321952,0.994747940128512,1.6165576159308301,-0.26424942427330983,0.0,True,,0,observed
Fairbank,-1.5074109072300623,2016-06-19,-0.2734546534706098,3.1382781345994544,2.127637866961532,1.1997045175614633,1.6165576159308301,-0.2789978495333186,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-20,-0.2734546534706098,2.9008970671502987,1.9838138009890292,1.4645510039845626,1.6165576159308301,-0.24900889075210453,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-21,-0.2734546534706098,2.3413925415196895,1.6468926094052947,1.5976396906293364,1.6165576159308301,-0.2626740877026683,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-22,-0.2734546534706098,2.16792861068079,1.5483464901278385,1.444587700987847,1.6165576159308301,-0.26983085641593285,0.0,True,,0,observed
Fairbank,-1.5074109072300623,2016-06-23,-0.2734546534706098,1.5405969368079417,1.0755914584589628,1.867809724518227,1.6165576159308301,-0.3397266287105591,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-24,0.783457104662745,1.5207655958697759,1.0822499800317633,1.6269192016911869,1.6165576159308301,-0.27111897726737383,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-25,0.8882238678596373,1.592320397443148,1.147503491445214,1.4938305150464133,1.6165576159308301,-0.24419951474621743,0.0,True,,0,observed
Fairbank,-1.5074109072300623,2016-06-26,0.36747142726331966,1.7555046390023528,1.2740154013284348,1.394014000062833,1.6165576159308301,-0.04140545062014184,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-27,-0.2734546534706098,1.8362990442978546,1.332610391169084,1.3660653758674304,1.6165576159308301,0.03256054690713703,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-28,1.6924628441651928,1.5470776290119186,1.1048889533792872,1.6003014643622318,1.6165576159308301,0.0340695404969898,0.0,True,,0,observed
Fairbank,-1.5074109072300623,2016-06-29,1.2549075390487603,1.2576925946109858,0.8971430803078935,1.394014000062833,1.6165576159308301,0.5413019528283666,0.0,False,,0,observed
Fairbank,-1.5074109072300623,2016-06-30,5.143603278886351,0.8145700500658353,0.5136122377145522,1.37804335766546,1.6165576159308301,0.6594485315058517,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-07-01,2.67234021759495,-0.4495111982574833,-0.037713348513376765,1.2622562002845068,1.617778597889164,2.5949446638565172,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-07-02,-0.2734546534706098,1.1476052134913015,0.8292261602653227,1.1318292873726286,1.6189995798474979,3.1307317695591714,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-07-03,-0.2734546534706098,1.4372681313502795,1.0449622592240773,1.322146109274655,1.6202205618058316,3.2449972781982384,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-07-04,-0.2734546534706098,1.7914879608380954,1.3046446005633194,1.3248078830075507,1.6214415437641656,1.494232348532742,1.0,True,,1,observed
Fairbank,-1.5074109072300623,2016-07-05,-0.2734546534706098,1.6939314737727464,1.2353959762061888,1.322146109274655,1.6226625257224994,0.6826572967897618,1.0,False,,1,observed
Fairbank,-1.5074109072300623,2016-07-06,0.14561239931695943,1.2776563077333973,0.905133306195255,1.484514306981279,1.6238835076808333,0.7384202953615508,1.0,False,,1,observed
